Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
385,Terrence Ross,SF,25,ORL,24,24,31.2,4.8,11.1,0.431,1.9,5.6,0.341,2.9,5.5,0.523,0.517,1.0,1.1,0.852,0.2,2.7,2.8,1.8,1.4,0.5,1.5,2.5,12.5,73.0,309,4,2015-16,9.9,2.5,0.8,0.7,0.3,23.9,73.0,8.6,3.7,0.6,1.8,4.6,1.9,0.386,3.9,0.484,0.79
386,Terry Rozier,PG,22,BOS,74,0,17.1,2.0,5.6,0.367,0.8,2.4,0.318,1.3,3.1,0.405,0.437,0.7,0.9,0.773,0.5,2.5,3.1,1.8,0.6,0.1,0.6,0.9,5.5,39.0,39,1,2015-16,1.8,1.6,0.9,0.2,0.0,8.0,39.0,2.7,0.7,0.5,0.2,0.7,0.6,0.222,2.0,0.291,0.8
387,Ricky Rubio,PG,26,MIN,75,75,32.9,3.5,8.7,0.402,0.8,2.6,0.306,2.7,6.1,0.443,0.448,3.4,3.8,0.891,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,11.1,76.0,278,4,2015-16,10.1,4.3,8.7,2.1,0.1,30.6,76.0,7.7,2.9,2.5,0.8,2.5,2.1,0.326,5.2,0.396,0.847
388,Damjan Rudež,SF,30,ORL,45,0,7.0,0.7,2.0,0.352,0.4,1.4,0.313,0.2,0.5,0.458,0.466,0.0,0.0,,0.1,0.4,0.6,0.4,0.3,0.0,0.2,0.7,1.8,33.0,101,1,2014-15,4.8,0.7,0.8,0.2,0.1,15.4,68.0,3.9,1.8,0.7,1.0,2.5,0.7,0.406,1.4,0.538,0.696
389,Brandon Rush,SG,31,MIN,47,33,21.9,1.5,4.0,0.374,0.9,2.4,0.386,0.6,1.6,0.356,0.492,0.3,0.4,0.722,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,4.2,72.0,434,6,2015-16,4.2,2.5,0.8,0.3,0.3,14.7,72.0,3.6,1.5,0.5,0.9,2.2,0.6,0.414,1.4,0.447,0.643
390,D'Angelo Russell,PG,20,LAL,63,60,28.7,5.6,13.8,0.405,2.1,6.1,0.352,3.4,7.7,0.447,0.483,2.3,3.0,0.782,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,15.6,80.0,80,1,2015-16,13.2,3.4,3.3,1.2,0.2,28.2,80.0,12.0,4.9,2.5,1.6,4.6,3.3,0.351,7.3,0.447,0.737
391,Domantas Sabonis,PF,20,OKC,81,66,20.1,2.4,5.9,0.399,0.6,2.0,0.321,1.7,4.0,0.438,0.452,0.5,0.8,0.657,0.6,3.0,3.6,1.0,0.5,0.4,1.0,2.5,5.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Larry Sanders,C,28,CLE,5,0,2.6,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.6,0.2,0.8,0.0,0.2,0.2,0.4,1.0,0.8,0.0,233,3,2012-13,9.8,9.5,1.2,0.7,2.8,27.3,71.0,8.5,4.3,1.2,0.0,0.0,4.3,0.0,8.5,0.507,0.618
393,Dario Šarić,PF,22,PHI,81,36,26.3,4.7,11.4,0.411,1.3,4.2,0.311,3.4,7.2,0.469,0.468,2.1,2.7,0.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Tomáš Satoranský,SG,25,WAS,57,3,12.6,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.697,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Dennis Schröder,PG,23,ATL,79,78,31.5,6.9,15.4,0.451,1.3,3.7,0.34,5.7,11.6,0.487,0.493,2.8,3.2,0.855,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,17.9,80.0,206,3,2015-16,11.0,2.6,4.4,0.9,0.1,20.3,80.0,9.8,4.1,2.3,1.0,3.0,3.2,0.322,6.8,0.465,0.791
396,Luis Scola,PF,36,BRK,36,1,12.8,2.0,4.2,0.47,0.5,1.4,0.34,1.5,2.8,0.535,0.526,0.7,1.0,0.676,1.4,2.4,3.9,1.0,0.4,0.1,0.9,1.8,5.1,76.0,707,9,2015-16,8.7,4.7,0.9,0.6,0.4,21.5,76.0,7.9,3.5,0.9,0.9,2.1,2.7,0.404,5.8,0.467,0.726
397,Mike Scott,PF,28,ATL,18,0,10.8,0.9,3.3,0.288,0.2,1.5,0.148,0.7,1.8,0.406,0.322,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,0.7,2.5,75.0,263,4,2015-16,6.2,2.7,1.0,0.3,0.2,15.3,75.0,5.0,2.3,0.6,0.8,2.1,1.5,0.392,2.9,0.523,0.794
398,Thabo Sefolosha,SF,32,ATL,62,42,25.7,2.8,6.4,0.441,0.7,1.9,0.342,2.1,4.4,0.484,0.492,0.9,1.2,0.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6,7.2,75.0,678,10,2015-16,6.4,4.5,1.4,1.1,0.5,23.4,75.0,5.0,2.5,0.9,0.6,1.7,1.9,0.339,3.3,0.589,0.626
399,Wayne Selden,SG,22,TOT,14,5,16.9,1.8,4.1,0.431,0.5,2.0,0.25,1.3,2.1,0.6,0.491,1.0,1.6,0.636,0.1,1.1,1.1,0.9,0.4,0.1,0.9,1.3,5.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Wayne Selden,SG,22,NOP,3,3,15.7,1.7,2.7,0.625,1.3,2.3,0.571,0.3,0.3,1.0,0.875,0.7,1.3,0.5,0.0,1.7,1.7,0.3,0.7,0.0,1.0,2.0,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Wayne Selden,SG,22,MEM,11,2,17.2,1.8,4.5,0.4,0.3,1.9,0.143,1.5,2.6,0.586,0.43,1.1,1.6,0.667,0.1,0.9,1.0,1.1,0.4,0.1,0.8,1.1,5.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Kevin Séraphin,PF,27,IND,49,3,11.4,2.2,4.0,0.551,0.0,0.0,0.0,2.2,4.0,0.556,0.551,0.3,0.4,0.636,0.8,2.1,2.9,0.5,0.1,0.4,0.6,1.3,4.7,48.0,374,6,2015-16,3.9,2.6,1.0,0.2,0.8,11.0,48.0,4.3,1.8,0.9,0.0,0.0,1.8,0.0,4.2,0.414,0.826
401,Ramon Sessions,PG,30,CHO,50,1,16.2,2.0,5.3,0.38,0.4,1.2,0.339,1.6,4.0,0.393,0.42,1.8,2.4,0.771,0.2,1.2,1.5,2.6,0.5,0.1,0.9,0.9,6.2,82.0,613,8,2015-16,9.9,2.5,2.9,0.6,0.1,20.3,82.0,7.2,3.4,1.4,0.4,1.4,3.0,0.324,5.9,0.507,0.756
402,Iman Shumpert,SG,26,CLE,76,31,25.5,2.6,6.4,0.411,1.2,3.4,0.36,1.4,3.0,0.469,0.507,0.9,1.2,0.789,0.5,2.4,2.9,1.4,0.8,0.4,1.0,2.0,7.5,54.0,294,5,2015-16,5.8,3.8,1.7,1.0,0.4,24.4,54.0,5.6,2.1,1.1,0.8,2.7,1.3,0.295,2.9,0.447,0.784
403,Pascal Siakam,PF,22,TOR,55,38,15.6,1.9,3.7,0.502,0.0,0.1,0.143,1.9,3.6,0.515,0.505,0.4,0.6,0.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Jonathon Simmons,SG,27,SAS,78,8,17.8,2.3,5.4,0.42,0.4,1.3,0.294,1.9,4.1,0.461,0.456,1.3,1.7,0.75,0.3,1.8,2.1,1.6,0.6,0.3,1.0,1.9,6.2,55.0,55,1,2015-16,6.0,1.7,1.1,0.4,0.1,14.8,55.0,4.4,2.2,1.0,0.3,0.9,1.9,0.383,3.5,0.533,0.75
405,Kyle Singler,SF,28,OKC,32,2,12.0,1.1,2.6,0.41,0.2,1.2,0.189,0.8,1.4,0.587,0.452,0.4,0.5,0.765,0.3,1.3,1.5,0.3,0.2,0.2,0.3,0.9,2.8,68.0,312,4,2015-16,3.4,2.1,0.4,0.4,0.1,14.4,68.0,3.3,1.3,0.5,0.4,1.4,0.8,0.309,1.8,0.452,0.659
406,Marcus Smart,SG,22,BOS,79,24,30.4,3.4,9.5,0.359,1.2,4.2,0.283,2.2,5.3,0.42,0.422,2.6,3.2,0.812,1.0,2.9,3.9,4.6,1.6,0.4,2.0,2.4,10.6,61.0,128,2,2015-16,9.1,4.2,3.0,1.5,0.3,27.3,61.0,8.7,3.0,1.3,1.0,4.0,2.0,0.253,4.7,0.427,0.777
407,Ish Smith,PG,28,DET,81,32,24.1,4.1,9.2,0.439,0.3,1.3,0.267,3.7,8.0,0.467,0.458,0.9,1.3,0.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6,9.4,77.0,323,5,2015-16,12.6,4.0,6.5,1.1,0.3,29.1,77.0,12.6,5.2,2.3,0.7,2.2,4.4,0.329,10.4,0.428,0.693
408,J.R. Smith,SG,31,CLE,41,35,29.0,3.0,8.7,0.346,2.3,6.6,0.351,0.7,2.1,0.329,0.479,0.2,0.4,0.667,0.4,2.3,2.8,1.5,1.0,0.3,0.6,1.9,8.6,77.0,839,11,2015-16,12.4,2.8,1.7,1.1,0.3,30.7,77.0,11.0,4.6,0.8,2.6,6.6,1.9,0.4,4.4,0.438,0.634
409,Jason Smith,C,30,WAS,74,3,14.4,2.4,4.4,0.529,0.5,1.1,0.474,1.9,3.4,0.546,0.585,0.5,0.7,0.686,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3,5.7,76.0,489,7,2015-16,7.2,2.9,0.8,0.4,0.9,15.5,76.0,6.6,3.2,0.8,0.1,0.2,3.2,0.25,6.4,0.493,0.806
410,Tony Snell,SG,25,MIL,80,80,29.2,3.1,6.8,0.455,1.8,4.4,0.406,1.3,2.3,0.548,0.588,0.6,0.7,0.81,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,8.5,64.0,213,3,2015-16,5.3,3.1,1.0,0.3,0.3,20.3,64.0,5.3,2.0,0.8,0.9,2.4,1.1,0.361,2.9,0.38,0.909
411,Marreese Speights,C,29,LAC,82,2,15.7,3.0,6.7,0.445,1.3,3.4,0.372,1.7,3.3,0.52,0.539,1.5,1.7,0.876,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,8.7,72.0,571,8,2015-16,7.1,3.3,0.8,0.3,0.5,11.6,72.0,6.3,2.7,0.9,0.3,0.9,2.4,0.387,5.5,0.439,0.825
412,Tiago Splitter,C,32,PHI,8,0,9.5,1.8,3.9,0.452,0.3,0.8,0.333,1.5,3.1,0.48,0.484,1.1,1.4,0.818,1.0,1.8,2.8,0.5,0.1,0.1,0.8,1.0,4.9,36.0,347,6,2015-16,5.6,3.3,0.8,0.6,0.3,16.1,36.0,4.3,2.3,0.7,0.0,0.1,2.3,0.0,4.3,0.529,0.813
413,Nik Stauskas,SG,23,PHI,80,27,27.4,3.1,7.9,0.396,1.7,4.5,0.368,1.5,3.4,0.433,0.5,1.5,1.9,0.813,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,9.5,73.0,146,2,2015-16,8.5,2.5,1.9,0.6,0.3,24.8,73.0,7.5,2.9,1.3,1.5,4.5,1.4,0.326,3.0,0.473,0.771
414,Lance Stephenson,SG,26,TOT,18,0,20.1,3.0,6.7,0.45,0.3,1.1,0.3,2.7,5.6,0.48,0.475,0.4,0.7,0.615,0.2,2.7,2.9,3.3,0.3,0.2,1.4,1.8,6.8,69.0,340,5,2015-16,8.3,3.2,1.9,0.6,0.1,19.9,69.0,6.9,3.3,1.4,0.4,1.1,2.9,0.385,5.7,0.5,0.784
414,Lance Stephenson,SG,26,NOP,6,0,27.0,4.3,9.2,0.473,0.2,1.7,0.1,4.2,7.5,0.556,0.482,0.8,1.3,0.625,0.5,2.5,3.0,4.8,0.3,0.2,1.8,3.0,9.7,69.0,340,5,2015-16,8.3,3.2,1.9,0.6,0.1,19.9,69.0,6.9,3.3,1.4,0.4,1.1,2.9,0.385,5.7,0.5,0.784
414,Lance Stephenson,SG,26,MIN,6,0,11.2,1.7,3.5,0.476,0.0,0.3,0.0,1.7,3.2,0.526,0.476,0.2,0.3,0.5,0.0,1.7,1.7,0.8,0.0,0.0,0.7,0.3,3.5,69.0,340,5,2015-16,8.3,3.2,1.9,0.6,0.1,19.9,69.0,6.9,3.3,1.4,0.4,1.1,2.9,0.385,5.7,0.5,0.784
414,Lance Stephenson,SG,26,IND,6,0,22.0,3.0,7.3,0.409,0.8,1.3,0.625,2.2,6.0,0.361,0.466,0.3,0.5,0.667,0.2,3.8,4.0,4.2,0.5,0.3,1.8,2.0,7.2,69.0,340,5,2015-16,8.3,3.2,1.9,0.6,0.1,19.9,69.0,6.9,3.3,1.4,0.4,1.1,2.9,0.385,5.7,0.5,0.784
415,Jarnell Stokes,C,23,DEN,2,0,3.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.5,1.5,7.0,26,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Diamond Stone,C,19,LAC,7,0,3.4,0.4,1.9,0.231,0.0,0.0,,0.4,1.9,0.231,0.231,0.6,0.6,1.0,0.1,0.7,0.9,0.0,0.0,0.1,0.3,0.7,1.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Rodney Stuckey,PG,30,IND,39,0,17.8,2.3,6.3,0.373,0.5,1.5,0.317,1.8,4.7,0.391,0.412,2.1,2.7,0.748,0.2,2.0,2.2,2.2,0.4,0.0,1.4,1.1,7.2,58.0,612,9,2015-16,8.9,2.7,2.4,0.7,0.1,22.0,58.0,7.6,3.2,1.3,0.3,1.4,2.8,0.241,6.2,0.453,0.829
418,Jared Sullinger,PF,24,TOR,11,1,10.7,1.4,4.3,0.319,0.3,1.6,0.167,1.1,2.6,0.414,0.351,0.4,0.7,0.5,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,3.4,81.0,258,4,2015-16,10.3,8.3,2.3,0.9,0.6,23.6,81.0,10.0,4.3,1.3,0.4,1.3,4.0,0.282,8.7,0.458,0.64
419,Edy Tavares,C,24,TOT,2,0,14.0,2.0,2.5,0.8,0.0,0.0,,2.0,2.5,0.8,0.8,0.0,1.5,0.0,2.0,3.5,5.5,0.5,0.0,3.0,1.0,1.5,4.0,11.0,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Edy Tavares,C,24,ATL,1,0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Edy Tavares,C,24,CLE,1,0,24.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,0.0,1.0,0.0,4.0,6.0,10.0,1.0,0.0,6.0,2.0,3.0,6.0,11.0,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Isaiah Taylor,PG,22,HOU,4,0,13.0,0.3,1.8,0.143,0.0,0.5,0.0,0.3,1.3,0.2,0.143,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.3,0.3,0.0,1.5,0.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Jeff Teague,PG,28,IND,82,82,32.4,4.9,11.1,0.442,1.1,3.1,0.357,3.8,8.0,0.475,0.492,4.4,5.1,0.867,0.4,3.6,4.0,7.8,1.2,0.4,2.6,2.0,15.3,79.0,518,7,2015-16,15.7,2.7,5.9,1.2,0.3,28.5,79.0,12.5,5.5,2.8,1.4,3.5,4.1,0.4,9.0,0.454,0.837
422,Mirza Teletović,PF,31,MIL,70,2,16.2,2.2,6.0,0.373,1.5,4.4,0.341,0.7,1.6,0.46,0.498,0.5,0.6,0.778,0.2,2.2,2.3,0.7,0.2,0.2,0.5,1.6,6.4,79.0,244,4,2015-16,12.2,3.8,1.1,0.4,0.3,21.3,79.0,9.8,4.2,1.1,2.3,5.8,1.9,0.393,4.0,0.476,0.774
423,Garrett Temple,SG,30,SAC,65,21,26.6,2.8,6.6,0.424,1.3,3.4,0.373,1.6,3.3,0.476,0.519,0.9,1.1,0.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8,80.0,309,4,2015-16,7.3,2.7,1.8,0.9,0.2,24.4,80.0,6.3,2.5,0.8,1.1,3.2,1.4,0.345,3.1,0.453,0.728
424,Jason Terry,SG,39,MIL,74,0,18.4,1.4,3.3,0.432,1.0,2.3,0.427,0.4,1.0,0.444,0.582,0.3,0.4,0.828,0.2,1.2,1.4,1.3,0.6,0.3,0.5,1.3,4.1,72.0,1122,14,2015-16,5.9,1.1,1.4,0.7,0.1,17.5,72.0,5.2,2.1,0.7,1.3,3.6,0.8,0.356,1.6,0.504,0.818
425,Isaiah Thomas,PG,27,BOS,76,76,33.8,9.0,19.4,0.463,3.2,8.5,0.379,5.8,10.9,0.528,0.546,7.8,8.5,0.909,0.6,2.1,2.7,5.9,0.9,0.2,2.8,2.2,28.9,82.0,365,5,2015-16,22.2,3.0,6.2,1.1,0.1,32.2,82.0,16.9,7.2,2.7,2.0,5.7,5.2,0.359,11.2,0.462,0.871
426,Lance Thomas,PF,28,NYK,46,15,21.0,2.1,5.3,0.398,0.8,1.8,0.447,1.3,3.5,0.371,0.475,0.9,1.1,0.843,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8,6.0,59.0,227,4,2015-16,8.2,2.2,0.9,0.4,0.1,22.3,59.0,6.5,2.9,1.0,0.7,1.8,2.1,0.404,4.6,0.458,0.857
427,Hollis Thompson,SG,25,TOT,40,9,18.8,1.9,5.0,0.385,0.8,2.4,0.337,1.1,2.6,0.429,0.465,0.5,0.7,0.655,0.5,2.3,2.8,0.9,0.5,0.2,0.3,1.7,5.1,77.0,225,3,2015-16,9.8,3.5,1.3,0.5,0.3,28.0,77.0,8.8,3.5,1.0,1.9,5.1,1.6,0.38,3.7,0.42,0.719
427,Hollis Thompson,SG,25,PHI,31,1,18.1,2.1,5.1,0.415,0.8,2.3,0.366,1.3,2.8,0.455,0.497,0.4,0.6,0.65,0.5,2.2,2.7,0.8,0.5,0.2,0.3,1.8,5.5,77.0,225,3,2015-16,9.8,3.5,1.3,0.5,0.3,28.0,77.0,8.8,3.5,1.0,1.9,5.1,1.6,0.38,3.7,0.42,0.719
427,Hollis Thompson,SG,25,NOP,9,8,21.2,1.2,4.6,0.268,0.7,2.7,0.25,0.6,1.9,0.294,0.341,0.7,1.0,0.667,0.4,2.7,3.1,1.0,0.7,0.0,0.2,1.6,3.8,77.0,225,3,2015-16,9.8,3.5,1.3,0.5,0.3,28.0,77.0,8.8,3.5,1.0,1.9,5.1,1.6,0.38,3.7,0.42,0.719
428,Klay Thompson,SG,26,GSW,78,78,34.0,8.3,17.6,0.468,3.4,8.3,0.414,4.8,9.3,0.516,0.565,2.4,2.8,0.853,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,22.3,80.0,386,5,2015-16,22.1,3.8,2.1,0.8,0.6,33.3,80.0,17.3,8.1,1.7,3.5,8.1,4.7,0.425,9.2,0.51,0.873
429,Tristan Thompson,C,25,CLE,78,78,29.9,3.4,5.6,0.6,0.0,0.0,0.0,3.4,5.6,0.604,0.6,1.4,2.7,0.498,3.7,5.5,9.2,1.0,0.5,1.1,0.8,2.3,8.1,82.0,388,5,2015-16,7.8,9.0,0.8,0.5,0.6,27.7,82.0,5.1,3.0,0.7,0.0,0.0,3.0,,5.1,0.588,0.616
430,Marcus Thornton,SG,29,WAS,33,1,17.4,2.5,6.4,0.4,0.8,2.4,0.35,1.7,3.9,0.431,0.467,0.7,0.8,0.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6,61.0,450,7,2015-16,9.7,2.5,1.4,0.8,0.1,18.2,61.0,8.9,3.5,0.8,1.5,4.4,2.0,0.337,4.5,0.46,0.848
431,Mike Tobey,C,22,CHO,2,0,12.5,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,1.0,0.5,1.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Anthony Tolliver,PF,31,SAC,65,9,22.7,2.4,5.4,0.442,1.4,3.5,0.391,1.0,1.9,0.537,0.57,0.9,1.3,0.744,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,72.0,455,7,2015-16,5.3,3.2,0.7,0.4,0.2,18.6,72.0,4.6,1.8,0.4,1.4,3.8,0.4,0.36,0.8,0.5,0.617
433,Axel Toupane,SF,24,TOT,4,0,11.8,1.3,2.3,0.556,0.3,1.0,0.25,1.0,1.3,0.8,0.611,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.3,0.0,1.5,2.8,21.0,21,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Axel Toupane,SF,24,MIL,2,0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,21.0,21,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Axel Toupane,SF,24,NOP,2,0,20.5,2.5,4.0,0.625,0.5,1.5,0.333,2.0,2.5,0.8,0.688,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.5,0.0,2.5,5.5,21.0,21,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Karl-Anthony Towns,C,21,MIN,82,82,37.0,9.8,18.0,0.542,1.2,3.4,0.367,8.5,14.7,0.582,0.576,4.3,5.2,0.832,3.6,8.7,12.3,2.7,0.7,1.3,2.6,2.9,25.1,82.0,82,1,2015-16,18.3,10.5,2.0,0.7,1.7,32.0,82.0,14.1,7.6,2.2,0.4,1.1,7.3,0.341,13.0,0.559,0.811
435,P.J. Tucker,SF,31,TOT,81,21,27.6,2.5,6.0,0.413,0.9,2.4,0.357,1.6,3.5,0.451,0.485,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,82.0,337,4,2015-16,8.0,6.2,2.2,1.3,0.2,31.0,82.0,7.1,2.9,1.4,0.8,2.5,2.1,0.33,4.6,0.455,0.746
435,P.J. Tucker,SF,31,PHO,57,17,28.5,2.6,6.2,0.415,0.8,2.4,0.338,1.8,3.8,0.463,0.48,1.1,1.4,0.792,1.6,4.4,6.0,1.3,1.5,0.2,0.9,2.5,7.0,82.0,337,4,2015-16,8.0,6.2,2.2,1.3,0.2,31.0,82.0,7.1,2.9,1.4,0.8,2.5,2.1,0.33,4.6,0.455,0.746
435,P.J. Tucker,SF,31,TOR,24,4,25.4,2.2,5.3,0.406,1.0,2.5,0.4,1.2,2.8,0.412,0.5,0.5,0.7,0.688,1.0,4.4,5.4,1.1,1.3,0.2,0.6,2.2,5.8,82.0,337,4,2015-16,8.0,6.2,2.2,1.3,0.2,31.0,82.0,7.1,2.9,1.4,0.8,2.5,2.1,0.33,4.6,0.455,0.746
436,Evan Turner,SF,28,POR,65,12,25.5,3.6,8.5,0.426,0.5,1.8,0.263,3.1,6.7,0.47,0.454,1.3,1.6,0.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,9.0,81.0,469,6,2015-16,10.5,4.9,4.4,1.0,0.3,28.0,81.0,9.3,4.2,2.1,0.2,1.0,4.0,0.241,8.3,0.482,0.827
437,Myles Turner,C,20,IND,81,81,31.4,5.5,10.7,0.511,0.5,1.4,0.348,5.0,9.3,0.536,0.534,3.0,3.7,0.809,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,14.5,60.0,60,1,2015-16,10.3,5.5,0.7,0.4,1.4,22.8,60.0,8.8,4.4,1.1,0.1,0.2,4.4,0.214,8.6,0.506,0.727
438,Beno Udrih,PG,34,DET,39,0,14.4,2.4,5.1,0.467,0.3,0.8,0.344,2.1,4.2,0.491,0.495,0.8,0.9,0.941,0.2,1.3,1.5,3.4,0.3,0.0,0.9,0.7,5.8,44.0,792,12,2015-16,4.7,1.6,2.6,0.3,0.0,16.1,44.0,4.5,2.0,1.2,0.3,1.0,1.6,0.341,3.5,0.461,0.9
439,Tyler Ulis,PG,21,PHO,61,15,18.4,3.0,7.2,0.421,0.3,1.3,0.266,2.7,5.9,0.455,0.445,0.9,1.2,0.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,7.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Jarrod Uthoff,PF,23,DAL,9,0,12.8,1.8,4.2,0.421,0.3,1.0,0.333,1.4,3.2,0.448,0.461,0.6,0.8,0.714,0.9,1.6,2.4,1.0,0.2,0.4,0.3,0.9,4.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Jonas Valančiūnas,C,24,TOR,80,80,25.8,4.9,8.8,0.557,0.0,0.0,0.5,4.9,8.8,0.557,0.558,2.2,2.7,0.811,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12.0,60.0,283,4,2015-16,12.8,9.1,0.7,0.4,1.3,26.0,60.0,8.9,5.1,1.4,0.0,0.0,5.1,,8.9,0.565,0.761
