Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season
123,Jordan Farmar,PG,20,LAL,72,2,15.1,1.7,4.1,0.422,0.6,1.9,0.328,1.1,2.2,0.503,0.498,0.4,0.5,0.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,1.1,4.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
124,Desmon Farmer,SG,25,SEA,8,0,4.0,0.6,1.9,0.333,0.3,1.0,0.25,0.4,0.9,0.429,0.4,0.1,0.1,1.0,0.0,0.1,0.1,1.1,0.1,0.0,0.1,0.3,1.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
125,Raymond Felton,PG,22,CHA,78,75,36.3,5.0,13.1,0.384,1.3,4.0,0.33,3.7,9.1,0.407,0.434,2.6,3.3,0.797,0.7,2.8,3.4,7.0,1.5,0.1,2.9,2.3,14.0,80.0,80,1,2005-06,11.9,3.3,5.6,1.3,0.1,30.1,80.0,11.0,4.3,2.3,1.2,3.4,3.1,0.358,7.7,0.405,0.725,2005-06
126,Michael Finley,SF,33,SAS,82,16,22.2,3.3,8.1,0.412,1.3,3.5,0.364,2.1,4.6,0.448,0.49,1.1,1.2,0.918,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9,9.0,77.0,351,5,2005-06,10.1,3.2,1.5,0.5,0.1,26.5,77.0,9.0,3.7,0.8,1.4,3.6,2.3,0.394,5.4,0.423,0.852,2001-02
127,Derek Fisher,SG,32,UTA,82,61,27.9,3.1,8.2,0.382,0.6,1.9,0.308,2.6,6.3,0.405,0.418,3.2,3.7,0.853,0.4,1.5,1.8,3.3,1.0,0.1,1.5,2.9,10.1,82.0,390,5,2005-06,13.3,2.6,4.3,1.5,0.1,31.6,82.0,10.8,4.4,1.9,1.4,3.6,3.0,0.397,7.2,0.417,0.833,2005-06
128,T.J. Ford,PG,23,TOR,75,71,29.9,5.2,12.0,0.436,0.3,0.9,0.304,5.0,11.1,0.447,0.447,3.2,3.9,0.819,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,14.0,72.0,127,2,2005-06,12.2,4.3,6.6,1.4,0.1,35.5,72.0,11.0,4.6,3.0,0.5,1.4,4.1,0.337,9.5,0.428,0.754,2005-06
129,Danny Fortson,C,30,SEA,14,6,11.3,1.1,2.1,0.5,0.0,0.1,0.0,1.1,2.1,0.517,0.5,0.7,0.9,0.769,0.9,2.1,3.1,0.1,0.1,0.0,1.1,2.7,2.9,23.0,235,3,2004-05,7.5,5.6,0.1,0.2,0.1,16.9,62.0,3.6,1.9,1.5,0.0,0.0,1.9,,3.6,0.522,0.88,2001-02
130,Jeff Foster,C,30,IND,75,43,23.2,1.6,3.5,0.469,0.0,0.0,0.0,1.6,3.5,0.471,0.469,1.0,1.6,0.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3,63.0,365,5,2005-06,5.9,9.1,0.8,0.7,0.4,25.1,63.0,4.0,2.2,1.0,0.0,0.1,2.2,0.0,3.9,0.561,0.604,2004-05
131,Randy Foye,PG,23,MIN,82,12,22.9,3.7,8.4,0.434,0.8,2.3,0.368,2.8,6.2,0.458,0.483,2.0,2.3,0.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
132,Adonal Foyle,C,31,GSW,48,6,9.9,1.0,1.8,0.565,0.0,0.0,,1.0,1.8,0.565,0.565,0.2,0.5,0.44,1.1,1.6,2.6,0.4,0.2,1.0,0.5,1.3,2.2,77.0,360,5,2005-06,4.5,5.5,0.4,0.6,1.6,23.7,77.0,3.9,2.0,1.0,0.0,0.0,2.0,,3.9,0.507,0.612,2002-03
133,Steve Francis,SG,29,NYK,44,30,28.1,3.2,7.8,0.408,1.0,2.5,0.378,2.2,5.3,0.422,0.469,4.0,4.8,0.829,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,11.3,70.0,365,5,2005-06,14.4,4.1,4.9,1.1,0.2,34.2,70.0,10.9,4.8,3.1,0.4,1.2,4.4,0.301,9.7,0.452,0.787,2001-02
134,Matt Freije,PF,25,ATL,19,0,7.7,0.8,2.8,0.296,0.2,1.2,0.136,0.7,1.7,0.406,0.324,0.3,0.3,0.833,0.4,0.8,1.3,0.4,0.2,0.1,0.2,0.7,2.1,0.0,23,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
135,Channing Frye,PF,23,NYK,72,59,26.3,4.1,9.6,0.433,0.0,0.3,0.167,4.1,9.3,0.44,0.435,1.2,1.5,0.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0,9.5,65.0,65,1,2005-06,12.3,5.8,0.8,0.5,0.7,24.2,65.0,9.8,4.7,1.5,0.0,0.1,4.6,0.333,9.7,0.479,0.825,2005-06
136,Dan Gadzuric,C,28,MIL,54,8,15.6,2.0,4.2,0.474,0.0,0.0,0.0,2.0,4.2,0.476,0.474,0.8,1.7,0.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,2.6,4.8,74.0,279,4,2005-06,5.2,3.1,0.3,0.3,0.6,12.0,74.0,4.2,2.3,0.5,0.0,0.0,2.3,0.0,4.2,0.555,0.461,2004-05
137,Jorge Garbajosa,PF,29,TOR,67,60,28.5,3.3,7.9,0.42,1.0,2.9,0.342,2.3,5.0,0.464,0.482,0.9,1.2,0.731,0.7,4.2,4.9,1.9,1.2,0.2,1.0,1.3,8.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
138,Francisco García,SF,25,SAC,79,5,17.8,2.1,4.8,0.429,0.7,1.9,0.356,1.4,2.9,0.476,0.499,1.2,1.4,0.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,2.4,6.0,67.0,67,1,2005-06,5.6,2.8,1.4,0.6,0.7,19.4,67.0,4.9,1.9,1.1,0.6,2.0,1.4,0.285,2.8,0.484,0.772,2005-06
139,Kevin Garnett,PF,30,MIN,76,76,39.4,8.4,17.6,0.476,0.2,0.7,0.214,8.2,16.9,0.487,0.48,5.5,6.6,0.835,2.4,10.4,12.8,4.1,1.2,1.7,2.7,2.4,22.4,76.0,403,5,2005-06,21.8,12.7,4.1,1.4,1.4,38.9,76.0,15.7,8.2,2.4,0.1,0.4,8.1,0.267,15.3,0.532,0.81,2003-04
140,Pat Garrity,PF,30,ORL,33,0,8.4,0.7,2.1,0.314,0.3,1.0,0.344,0.3,1.2,0.289,0.393,0.5,0.5,0.889,0.4,0.9,1.3,0.4,0.2,0.0,0.4,1.1,2.2,57.0,291,4,2005-06,4.9,1.9,0.7,0.2,0.2,16.5,57.0,4.2,1.8,0.7,0.9,2.3,0.9,0.388,2.0,0.451,0.811,2001-02
141,Pau Gasol,C,26,MEM,59,59,36.2,7.8,14.5,0.538,0.1,0.2,0.273,7.8,14.4,0.542,0.54,5.1,6.8,0.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8,80.0,378,5,2005-06,20.4,8.9,4.6,0.6,1.9,39.2,80.0,14.9,7.5,2.9,0.0,0.2,7.5,0.25,14.8,0.505,0.689,2005-06
142,Rudy Gay,SF,20,MEM,78,43,27.0,4.1,9.7,0.422,0.7,1.8,0.364,3.4,7.9,0.436,0.457,1.9,2.7,0.727,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
143,Mickaël Gelabale,SF,23,SEA,70,14,17.7,1.7,3.8,0.462,0.2,0.7,0.234,1.6,3.1,0.512,0.483,0.9,1.2,0.805,0.8,1.6,2.5,0.8,0.3,0.3,0.7,1.5,4.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
144,Devean George,SF,29,DAL,60,17,21.4,2.4,6.2,0.395,0.9,2.5,0.353,1.6,3.7,0.423,0.466,0.6,0.8,0.75,1.0,2.6,3.6,0.6,0.8,0.4,0.9,2.4,6.4,71.0,321,4,2005-06,6.3,3.9,1.0,0.9,0.5,21.7,71.0,6.0,2.4,0.8,0.7,2.3,1.7,0.313,3.7,0.453,0.674,2003-04
145,Daniel Gibson,PG,20,CLE,60,16,16.5,1.6,3.9,0.424,0.9,2.1,0.419,0.8,1.8,0.43,0.537,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.4,0.1,0.7,1.6,4.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
146,Manu Ginóbili,SG,29,SAS,75,36,27.5,5.3,11.4,0.464,1.7,4.3,0.396,3.6,7.1,0.505,0.539,4.3,5.0,0.86,0.8,3.6,4.4,3.5,1.5,0.4,2.1,2.1,16.5,65.0,285,4,2005-06,15.1,3.5,3.6,1.6,0.4,27.9,65.0,10.3,4.8,1.9,1.3,3.3,3.5,0.382,7.0,0.5,0.778,2004-05
147,Gordan Giriček,SG,29,UTA,61,6,19.5,2.9,6.2,0.462,0.9,2.0,0.426,2.0,4.2,0.479,0.53,1.2,1.4,0.816,0.4,1.7,2.1,1.0,0.5,0.1,1.0,2.0,7.8,37.0,267,4,2005-06,10.6,1.9,1.7,0.4,0.1,25.8,37.0,10.4,4.5,1.7,0.5,1.6,4.0,0.305,8.8,0.457,0.754,2002-03
148,Andreas Glyniadakis,C,25,SEA,13,4,6.2,0.6,1.3,0.471,0.0,0.0,,0.6,1.3,0.471,0.471,0.1,0.2,0.5,0.2,0.5,0.6,0.1,0.0,0.0,0.7,1.5,1.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
149,Ryan Gomes,PF,24,BOS,73,60,31.2,4.6,9.9,0.467,0.2,0.6,0.381,4.4,9.3,0.473,0.479,2.6,3.2,0.811,1.7,3.9,5.6,1.6,0.7,0.2,1.4,2.3,12.1,61.0,61,1,2005-06,7.6,4.9,1.0,0.6,0.1,22.6,61.0,5.8,2.8,0.9,0.0,0.1,2.8,0.333,5.7,0.491,0.752,2005-06
150,Drew Gooden,PF,25,CLE,80,80,28.0,4.6,9.8,0.473,0.0,0.1,0.167,4.6,9.7,0.476,0.474,1.8,2.5,0.714,3.3,5.2,8.5,1.1,0.9,0.4,1.4,2.6,11.1,79.0,310,4,2005-06,10.7,8.4,0.7,0.7,0.6,27.5,79.0,8.3,4.2,1.3,0.0,0.0,4.2,0.333,8.2,0.513,0.682,2004-05
151,Ben Gordon,SG,23,CHI,82,51,33.0,7.4,16.3,0.455,1.9,4.6,0.413,5.5,11.7,0.471,0.513,4.6,5.4,0.864,0.4,2.7,3.1,3.6,0.8,0.2,3.0,3.1,21.4,80.0,162,2,2005-06,16.9,2.7,3.0,0.9,0.1,31.0,80.0,14.4,6.1,2.3,2.1,4.8,4.0,0.435,9.6,0.416,0.787,2005-06
152,Joey Graham,SF,24,TOR,79,21,16.7,2.4,4.9,0.495,0.1,0.4,0.29,2.3,4.5,0.513,0.506,1.4,1.7,0.84,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0,6.4,80.0,80,1,2005-06,6.7,3.1,0.8,0.5,0.2,19.8,80.0,5.2,2.5,1.2,0.4,1.1,2.1,0.333,4.1,0.517,0.812,2005-06
153,Stephen Graham,SG,24,POR,14,1,11.8,1.2,2.9,0.425,0.2,0.8,0.273,1.0,2.1,0.483,0.463,0.6,0.6,0.889,0.4,1.1,1.5,0.4,0.3,0.1,0.9,1.8,3.2,22.0,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
154,Danny Granger,SF,23,IND,82,57,34.0,4.9,10.6,0.459,1.3,3.5,0.382,3.5,7.1,0.497,0.522,2.9,3.6,0.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9,78.0,78,1,2005-06,7.5,4.9,1.2,0.7,0.8,22.6,78.0,6.1,2.8,1.0,0.4,1.2,2.4,0.323,4.9,0.496,0.777,2005-06
155,Gerald Green,SF,21,BOS,81,26,22.0,3.8,9.1,0.419,1.2,3.2,0.368,2.7,5.9,0.447,0.484,1.6,2.0,0.805,0.8,1.7,2.6,1.0,0.5,0.3,1.5,2.4,10.4,32.0,32,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
156,Willie Green,SG,25,PHI,74,36,24.9,4.8,11.7,0.411,0.7,2.1,0.325,4.1,9.6,0.43,0.441,1.0,1.5,0.667,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,11.3,10.0,120,2,2004-05,7.7,2.3,1.8,0.6,0.1,18.7,57.0,7.4,2.7,1.3,0.5,1.8,2.2,0.286,5.6,0.393,0.776,2004-05
157,Orien Greene,SG,24,IND,41,0,6.2,0.6,1.5,0.371,0.0,0.3,0.182,0.5,1.2,0.412,0.387,0.4,0.6,0.6,0.3,0.8,1.1,0.5,0.4,0.1,0.7,0.9,1.5,80.0,80,1,2005-06,3.2,1.8,1.6,1.0,0.1,15.4,80.0,3.2,1.3,1.4,0.1,0.5,1.1,0.225,2.7,0.427,0.662,2005-06
158,Lynn Greer,SG,27,MIL,41,0,10.5,1.5,3.4,0.433,0.4,1.3,0.346,1.0,2.2,0.483,0.496,0.7,0.8,0.844,0.0,0.6,0.7,1.3,0.4,0.0,0.4,0.8,4.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
159,Adrian Griffin,SF,32,CHI,54,1,10.8,1.1,2.4,0.473,0.0,0.1,0.0,1.1,2.3,0.496,0.473,0.3,0.4,0.789,0.7,1.3,2.0,1.1,0.6,0.1,0.7,1.4,2.5,52.0,272,4,2005-06,4.6,4.4,1.7,1.0,0.2,23.9,52.0,3.9,1.9,0.8,0.0,0.0,1.9,0.0,3.9,0.485,0.774,2001-02
160,Eddie Griffin,PF,24,MIN,13,0,7.1,0.5,2.1,0.259,0.0,0.1,0.0,0.5,2.0,0.269,0.259,0.3,0.4,0.8,0.5,1.4,1.9,0.3,0.0,0.5,0.5,0.6,1.4,70.0,290,4,2005-06,4.6,5.6,0.6,0.2,2.1,19.4,70.0,5.3,1.9,0.6,0.2,1.2,1.6,0.195,4.1,0.396,0.595,2001-02
161,Mike Hall,SF,22,WAS,2,0,6.5,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
162,Richard Hamilton,SG,28,DET,75,75,36.8,7.3,15.6,0.468,0.6,1.7,0.341,6.7,13.9,0.483,0.486,4.6,5.4,0.861,1.0,2.8,3.8,3.8,0.8,0.2,2.1,3.1,19.8,80.0,379,5,2005-06,20.1,3.2,3.4,0.7,0.2,35.3,80.0,16.5,8.1,2.2,0.7,1.5,7.4,0.458,15.0,0.494,0.845,2005-06
163,Matt Harpring,SF,30,UTA,77,2,25.5,4.2,8.5,0.491,0.2,0.5,0.333,4.0,8.0,0.501,0.501,3.1,4.0,0.767,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3.0,11.6,71.0,339,4,2005-06,12.5,5.2,1.4,0.8,0.2,27.4,71.0,9.5,4.5,1.5,0.2,0.5,4.3,0.359,9.0,0.482,0.725,2002-03
164,Al Harrington,PF,26,TOT,78,78,32.9,6.3,13.9,0.457,1.6,3.8,0.433,4.7,10.1,0.466,0.516,2.2,3.1,0.694,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5,76.0,347,5,2005-06,18.6,6.9,3.1,1.1,0.2,36.6,76.0,16.1,7.3,2.6,0.9,2.5,6.4,0.346,13.5,0.471,0.694,2005-06
164,Al Harrington,PF,26,IND,36,36,33.6,6.2,13.5,0.458,1.5,3.3,0.458,4.7,10.3,0.458,0.513,2.0,2.8,0.713,2.0,4.3,6.3,1.4,0.7,0.3,2.5,3.2,15.9,76.0,347,5,2005-06,18.6,6.9,3.1,1.1,0.2,36.6,76.0,16.1,7.3,2.6,0.9,2.5,6.4,0.346,13.5,0.471,0.694,2005-06
164,Al Harrington,PF,26,GSW,42,42,32.3,6.5,14.2,0.456,1.7,4.2,0.417,4.7,10.0,0.473,0.518,2.3,3.4,0.681,1.9,4.5,6.4,2.3,1.0,0.3,1.9,3.6,17.0,76.0,347,5,2005-06,18.6,6.9,3.1,1.1,0.2,36.6,76.0,16.1,7.3,2.6,0.9,2.5,6.4,0.346,13.5,0.471,0.694,2005-06
165,Junior Harrington,PG,26,MEM,29,8,18.7,2.0,4.7,0.416,0.2,0.9,0.269,1.7,3.8,0.45,0.442,1.1,1.6,0.674,0.4,1.9,2.3,3.1,0.7,0.2,1.8,2.7,5.2,0.0,111,1,2002-03,5.1,3.0,3.4,1.0,0.2,24.4,82.0,5.7,2.1,1.9,0.1,0.3,2.0,0.25,5.4,0.369,0.652,2004-05
166,Othella Harrington,PF,33,CHA,26,0,8.5,1.0,2.2,0.446,0.0,0.0,,1.0,2.2,0.446,0.446,0.7,0.8,0.773,0.5,1.0,1.5,0.2,0.0,0.0,0.6,1.9,2.6,72.0,349,5,2005-06,4.8,2.1,0.5,0.1,0.2,11.4,72.0,3.8,1.9,0.8,0.0,0.0,1.9,,3.8,0.495,0.626,2004-05
167,Devin Harris,PG,23,DAL,80,61,26.0,3.7,7.4,0.492,0.2,0.6,0.28,3.5,6.8,0.512,0.504,2.7,3.3,0.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3.0,10.2,56.0,132,2,2005-06,9.9,2.2,3.2,0.9,0.3,22.8,56.0,7.2,3.4,1.5,0.1,0.4,3.3,0.238,6.9,0.482,0.716,2005-06
