Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season
316,Tony Parker,PG,26,SAS,72,71,34.1,8.9,17.5,0.506,0.3,0.9,0.292,8.6,16.6,0.518,0.513,3.9,5.0,0.782,0.4,2.7,3.1,6.9,0.9,0.1,2.6,1.5,22.0,69.0,540,7,2007-08,18.8,3.2,6.0,0.8,0.1,33.5,69.0,15.1,7.5,2.4,0.2,1.0,7.2,0.258,14.2,0.51,0.715,2005-06
317,Chris Paul,PG,23,NOH,78,78,38.5,8.1,16.1,0.503,0.8,2.3,0.364,7.3,13.8,0.525,0.528,5.8,6.7,0.868,0.9,4.7,5.5,11.0,2.8,0.1,3.0,2.7,22.8,80.0,222,3,2007-08,21.1,4.0,11.6,2.7,0.1,37.6,80.0,16.1,7.9,2.5,1.2,3.1,6.7,0.369,13.0,0.516,0.851,2007-08
318,Sasha Pavlović,SF,25,CLE,66,12,16.0,1.8,4.2,0.422,0.7,1.8,0.41,1.0,2.4,0.43,0.509,0.4,0.8,0.463,0.5,1.5,1.9,1.1,0.3,0.2,0.7,1.8,4.6,51.0,315,5,2007-08,7.4,2.5,1.6,0.6,0.1,23.3,51.0,7.9,2.9,1.1,0.7,2.2,2.2,0.298,5.7,0.388,0.688,2006-07
319,Oleksiy Pecherov,C,23,WAS,32,0,8.7,1.2,3.2,0.386,0.4,1.3,0.326,0.8,1.8,0.431,0.455,0.8,0.9,0.828,1.1,1.3,2.4,0.1,0.2,0.1,0.3,1.1,3.6,35.0,35,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
320,Kendrick Perkins,C,24,BOS,76,76,29.6,3.6,6.3,0.577,0.0,0.0,0.0,3.6,6.3,0.58,0.577,1.3,2.1,0.6,2.7,5.5,8.1,1.3,0.3,2.0,2.2,3.3,8.5,78.0,288,4,2007-08,6.9,6.1,1.1,0.4,1.5,24.5,78.0,4.5,2.7,1.6,0.0,0.0,2.7,0.0,4.4,0.617,0.623,2007-08
321,Morris Peterson,SG,31,NOH,43,9,12.0,1.7,4.3,0.399,0.8,2.0,0.388,0.9,2.3,0.408,0.489,0.3,0.4,0.632,0.3,1.7,2.0,0.4,0.3,0.0,0.3,1.2,4.4,76.0,538,7,2007-08,8.0,2.7,0.9,0.6,0.1,23.6,76.0,6.8,2.8,0.5,1.5,3.8,1.3,0.394,3.0,0.445,0.765,2005-06
322,Johan Petro,C,23,TOT,49,22,11.4,1.5,3.6,0.415,0.0,0.0,0.0,1.5,3.6,0.42,0.415,0.3,0.6,0.552,0.9,2.4,3.2,0.3,0.4,0.3,0.6,2.2,3.3,72.0,221,3,2007-08,6.0,5.1,0.4,0.5,0.6,18.2,72.0,6.1,2.6,1.0,0.0,0.0,2.6,0.0,6.1,0.42,0.736,2006-07
322,Johan Petro,C,23,OKC,22,12,15.5,2.1,5.1,0.407,0.0,0.0,0.0,2.1,5.1,0.411,0.407,0.5,0.7,0.667,1.2,3.1,4.3,0.3,0.7,0.2,0.7,2.3,4.6,72.0,221,3,2007-08,6.0,5.1,0.4,0.5,0.6,18.2,72.0,6.1,2.6,1.0,0.0,0.0,2.6,0.0,6.1,0.42,0.736,2006-07
322,Johan Petro,C,23,DEN,27,10,8.0,1.0,2.3,0.429,0.0,0.0,0.0,1.0,2.3,0.435,0.429,0.2,0.5,0.429,0.6,1.8,2.3,0.4,0.1,0.4,0.5,2.1,2.2,72.0,221,3,2007-08,6.0,5.1,0.4,0.5,0.6,18.2,72.0,6.1,2.6,1.0,0.0,0.0,2.6,0.0,6.1,0.42,0.736,2006-07
323,Paul Pierce,SF,31,BOS,81,81,37.5,6.7,14.6,0.457,1.5,3.8,0.391,5.2,10.8,0.48,0.508,5.7,6.8,0.83,0.7,5.0,5.6,3.6,1.0,0.3,2.8,2.7,20.5,80.0,529,7,2007-08,19.6,5.1,4.5,1.3,0.5,35.9,80.0,13.7,6.4,2.8,1.8,4.6,4.6,0.392,9.2,0.499,0.843,2005-06
324,Mickaël Piétrus,SG,26,ORL,54,25,24.6,3.3,7.9,0.413,1.5,4.1,0.359,1.8,3.8,0.473,0.507,1.4,2.0,0.709,0.8,2.4,3.3,1.2,0.6,0.4,1.0,2.3,9.4,66.0,310,5,2007-08,7.2,3.7,0.7,1.0,0.7,19.9,66.0,5.9,2.6,0.7,1.0,2.8,1.6,0.361,3.1,0.51,0.673,2006-07
325,James Posey,SG,32,NOH,75,0,28.5,2.9,7.0,0.412,1.5,4.2,0.369,1.3,2.8,0.476,0.523,1.6,1.9,0.822,0.5,4.3,4.8,1.1,0.8,0.3,1.1,2.9,8.9,74.0,500,7,2007-08,7.4,4.4,1.5,1.0,0.3,24.6,74.0,5.6,2.3,0.9,1.4,3.8,0.9,0.38,1.8,0.496,0.809,2003-04
326,Leon Powe,PF,25,BOS,70,7,17.5,2.5,4.8,0.524,0.0,0.0,,2.5,4.8,0.524,0.524,2.6,3.8,0.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7,7.7,56.0,119,2,2007-08,7.9,4.1,0.3,0.3,0.3,14.4,56.0,4.8,2.8,0.8,0.0,0.0,2.8,0.0,4.8,0.575,0.71,2007-08
327,Josh Powell,PF,26,LAL,60,1,11.7,1.8,4.0,0.444,0.0,0.0,,1.8,4.0,0.444,0.444,0.6,0.8,0.76,1.2,1.8,2.9,0.5,0.2,0.3,0.9,1.6,4.2,64.0,138,3,2007-08,5.5,5.2,0.7,0.2,0.4,19.2,64.0,4.9,2.3,1.0,0.0,0.0,2.3,0.0,4.9,0.465,0.724,2007-08
328,Ronnie Price,PG,25,UTA,52,17,14.2,1.5,3.9,0.379,0.4,1.2,0.311,1.1,2.7,0.408,0.426,0.7,0.9,0.756,0.2,1.1,1.3,2.1,0.8,0.1,1.2,1.4,4.0,61.0,148,2,2007-08,3.7,0.8,1.3,0.5,0.0,9.6,61.0,3.3,1.4,0.5,0.4,1.2,1.0,0.347,2.1,0.481,0.684,2007-08
329,Tayshaun Prince,SF,28,DET,82,82,37.3,5.6,12.4,0.45,0.7,1.7,0.397,4.9,10.7,0.458,0.477,2.3,3.0,0.778,1.6,4.2,5.8,3.1,0.5,0.6,1.2,1.3,14.2,82.0,452,6,2007-08,13.2,4.9,3.3,0.5,0.4,32.9,82.0,11.5,5.1,1.1,0.6,1.8,4.5,0.363,9.7,0.463,0.768,2004-05
330,Gabe Pruitt,SG,22,BOS,47,0,7.8,0.7,2.1,0.307,0.3,1.0,0.292,0.4,1.1,0.321,0.376,0.4,0.4,0.81,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7,2.0,15.0,15,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
331,Joel Przybilla,C,29,POR,82,43,23.8,2.0,3.3,0.625,0.0,0.0,0.0,2.0,3.3,0.627,0.625,1.4,2.1,0.663,2.5,6.3,8.7,0.3,0.4,1.2,1.0,2.6,5.5,77.0,372,5,2007-08,4.8,8.4,0.4,0.2,1.2,23.6,77.0,3.2,1.9,1.2,0.0,0.0,1.9,0.0,3.2,0.578,0.68,2004-05
332,Chris Quinn,PG,25,MIA,66,0,14.6,1.8,4.4,0.408,0.8,2.1,0.409,0.9,2.3,0.408,0.505,0.7,0.9,0.81,0.1,1.0,1.1,2.0,0.4,0.0,0.5,1.2,5.1,60.0,102,2,2007-08,7.8,2.0,3.0,0.8,0.1,22.3,60.0,6.2,2.6,0.9,1.1,2.7,1.6,0.403,3.6,0.439,0.867,2007-08
333,Vladimir Radmanović,SF,28,TOT,78,31,18.5,2.5,6.0,0.421,1.3,3.4,0.401,1.2,2.6,0.446,0.533,0.6,0.7,0.741,0.6,2.3,2.8,1.0,0.6,0.2,1.3,1.4,6.9,65.0,470,7,2007-08,8.4,3.3,1.9,0.7,0.2,22.8,65.0,6.7,3.0,1.1,1.5,3.6,1.6,0.406,3.1,0.507,0.8,2003-04
333,Vladimir Radmanović,SF,28,LAL,46,28,16.8,2.1,4.7,0.444,1.3,3.0,0.441,0.8,1.7,0.449,0.584,0.5,0.6,0.852,0.4,2.2,2.5,0.8,0.6,0.2,1.0,1.1,5.9,65.0,470,7,2007-08,8.4,3.3,1.9,0.7,0.2,22.8,65.0,6.7,3.0,1.1,1.5,3.6,1.6,0.406,3.1,0.507,0.8,2003-04
333,Vladimir Radmanović,SF,28,CHA,32,3,21.1,3.2,7.9,0.401,1.4,3.9,0.357,1.8,3.9,0.444,0.49,0.6,1.0,0.645,0.8,2.4,3.3,1.3,0.6,0.3,1.6,1.9,8.3,65.0,470,7,2007-08,8.4,3.3,1.9,0.7,0.2,22.8,65.0,6.7,3.0,1.1,1.5,3.6,1.6,0.406,3.1,0.507,0.8,2003-04
334,Anthony Randolph,PF,19,GSW,63,22,17.9,3.2,6.8,0.462,0.0,0.1,0.0,3.2,6.8,0.466,0.462,1.6,2.2,0.716,2.0,3.7,5.8,0.8,0.7,1.2,1.3,2.2,7.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
335,Shavlik Randolph,PF,25,POR,10,0,3.7,0.8,1.3,0.615,0.1,0.1,1.0,0.7,1.2,0.583,0.654,0.1,0.4,0.25,1.0,0.8,1.8,0.0,0.0,0.1,0.6,0.4,1.8,9.0,79,1,2005-06,2.3,2.3,0.3,0.3,0.2,8.5,57.0,1.7,0.8,0.4,0.0,0.0,0.8,,1.7,0.454,0.606,2006-07
336,Zach Randolph,PF-C,27,TOT,50,45,35.1,8.3,17.5,0.475,0.6,1.9,0.33,7.7,15.5,0.494,0.494,3.6,4.9,0.734,3.1,6.9,10.1,2.1,0.9,0.3,2.3,2.7,20.8,69.0,456,7,2007-08,17.6,10.3,2.0,0.9,0.2,32.5,69.0,15.3,7.0,2.7,0.3,1.2,6.7,0.275,14.2,0.474,0.772,2006-07
336,Zach Randolph,C,27,NYK,11,11,35.3,7.5,17.2,0.434,0.6,2.2,0.292,6.8,15.0,0.455,0.452,5.0,6.1,0.821,3.6,8.8,12.5,1.4,1.2,0.3,2.1,2.5,20.5,69.0,456,7,2007-08,17.6,10.3,2.0,0.9,0.2,32.5,69.0,15.3,7.0,2.7,0.3,1.2,6.7,0.275,14.2,0.474,0.772,2006-07
336,Zach Randolph,PF,27,LAC,39,34,35.1,8.5,17.5,0.487,0.6,1.9,0.342,7.9,15.7,0.504,0.505,3.2,4.5,0.701,3.0,6.4,9.4,2.3,0.8,0.3,2.3,2.7,20.9,69.0,456,7,2007-08,17.6,10.3,2.0,0.9,0.2,32.5,69.0,15.3,7.0,2.7,0.3,1.2,6.7,0.275,14.2,0.474,0.772,2006-07
337,Theo Ratliff,C,35,PHI,46,0,12.6,0.7,1.4,0.531,0.0,0.0,,0.7,1.4,0.531,0.531,0.5,0.8,0.6,1.0,1.8,2.8,0.2,0.4,1.0,0.3,1.7,1.9,26.0,315,4,2005-06,4.9,5.1,0.5,0.3,1.6,23.7,55.0,3.4,2.0,0.9,0.0,0.0,2.0,,3.4,0.571,0.651,2002-03
338,Michael Redd,SG,29,MIL,33,32,36.5,7.5,16.6,0.455,2.1,5.8,0.366,5.4,10.8,0.503,0.519,4.0,4.9,0.814,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4,21.2,72.0,511,7,2007-08,22.7,4.3,3.4,0.9,0.2,37.5,72.0,17.3,7.6,2.5,1.8,5.0,5.8,0.362,12.3,0.475,0.82,2006-07
339,J.J. Redick,SG,24,ORL,64,5,17.4,1.8,4.7,0.391,1.0,2.8,0.374,0.8,1.9,0.417,0.503,1.3,1.5,0.871,0.1,1.6,1.7,1.1,0.3,0.0,0.8,1.1,6.0,34.0,76,1,2006-07,6.0,1.2,0.9,0.3,0.0,14.8,42.0,4.6,1.9,0.5,0.9,2.3,1.0,0.388,2.3,0.433,0.9,2006-07
340,Jason Richardson,SG,28,TOT,72,71,33.5,6.5,13.5,0.477,1.8,4.5,0.397,4.7,9.0,0.518,0.544,2.1,2.8,0.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0,16.8,82.0,520,7,2007-08,21.8,5.4,3.1,1.4,0.7,38.4,82.0,17.9,7.9,2.0,3.0,7.3,4.9,0.406,10.6,0.466,0.752,2005-06
340,Jason Richardson,SG,28,CHA,14,14,35.1,6.9,15.7,0.441,1.9,4.2,0.458,5.0,11.5,0.435,0.502,2.9,3.9,0.745,0.9,3.2,4.1,2.6,1.0,0.2,1.7,3.1,18.7,82.0,520,7,2007-08,21.8,5.4,3.1,1.4,0.7,38.4,82.0,17.9,7.9,2.0,3.0,7.3,4.9,0.406,10.6,0.466,0.752,2005-06
340,Jason Richardson,SG,28,PHO,58,57,33.1,6.3,13.0,0.488,1.8,4.6,0.383,4.6,8.4,0.545,0.556,1.9,2.5,0.778,1.1,3.4,4.5,1.9,1.1,0.4,1.2,1.8,16.4,82.0,520,7,2007-08,21.8,5.4,3.1,1.4,0.7,38.4,82.0,17.9,7.9,2.0,3.0,7.3,4.9,0.406,10.6,0.466,0.752,2005-06
341,Jeremy Richardson,SF,24,ORL,12,0,7.8,1.2,4.1,0.286,0.5,1.4,0.353,0.7,2.7,0.25,0.347,0.3,0.5,0.5,0.1,1.1,1.2,0.3,0.0,0.0,0.3,0.5,3.1,27.0,33,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
342,Quentin Richardson,SG,28,NYK,72,51,26.3,3.6,9.3,0.393,1.7,4.6,0.365,2.0,4.7,0.42,0.483,1.2,1.6,0.761,1.0,3.4,4.4,1.6,0.7,0.1,1.0,1.8,10.2,65.0,453,7,2007-08,8.1,4.8,1.8,0.7,0.2,28.3,65.0,8.5,3.1,1.1,1.1,3.3,2.0,0.322,5.2,0.381,0.682,2003-04
343,Luke Ridnour,PG,27,MIL,72,50,28.2,3.5,8.6,0.403,0.8,2.2,0.35,2.7,6.4,0.42,0.447,1.8,2.1,0.869,0.5,2.6,3.0,5.1,1.3,0.2,1.8,2.8,9.6,61.0,362,5,2007-08,6.4,1.5,4.0,0.6,0.2,20.0,61.0,6.0,2.4,1.3,0.3,1.2,2.1,0.296,4.9,0.424,0.857,2005-06
344,Anthony Roberson,PG,25,TOT,29,0,9.5,1.5,4.1,0.367,0.9,2.8,0.321,0.6,1.3,0.462,0.475,0.2,0.2,1.0,0.2,0.6,0.8,0.7,0.3,0.0,0.3,0.6,4.1,0.0,36,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
344,Anthony Roberson,PG,25,NYK,23,0,11.0,1.7,4.5,0.379,1.0,3.1,0.338,0.7,1.4,0.469,0.495,0.2,0.2,1.0,0.2,0.5,0.7,0.8,0.4,0.0,0.3,0.8,4.7,0.0,36,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
344,Anthony Roberson,PG,25,CHI,6,0,3.8,0.8,2.8,0.294,0.3,1.7,0.2,0.5,1.2,0.429,0.353,0.0,0.0,,0.3,0.8,1.2,0.2,0.0,0.0,0.2,0.0,2.0,0.0,36,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
345,Nate Robinson,PG,24,NYK,74,11,29.9,6.1,13.9,0.437,1.7,5.2,0.325,4.4,8.7,0.504,0.498,3.4,4.0,0.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,17.2,72.0,208,3,2007-08,12.7,3.1,2.9,0.8,0.0,26.2,72.0,10.9,4.6,1.4,1.3,4.1,3.3,0.332,6.8,0.478,0.786,2007-08
346,Sergio Rodríguez,PG,22,POR,80,13,15.3,1.6,4.1,0.392,0.5,1.4,0.325,1.2,2.7,0.428,0.448,0.8,1.0,0.792,0.5,1.1,1.6,3.6,0.7,0.0,1.5,1.7,4.5,72.0,139,2,2007-08,2.5,0.8,1.7,0.3,0.0,8.7,72.0,2.7,1.0,0.7,0.2,0.8,0.7,0.293,1.9,0.377,0.658,2006-07
347,Rajon Rondo,PG,22,BOS,80,80,33.0,4.8,9.5,0.505,0.2,0.6,0.313,4.6,8.9,0.518,0.514,2.2,3.4,0.642,1.3,4.0,5.2,8.2,1.9,0.1,2.6,2.4,11.9,77.0,155,2,2007-08,10.6,4.2,5.1,1.7,0.2,29.9,77.0,9.3,4.6,1.9,0.1,0.2,4.5,0.263,9.0,0.499,0.611,2007-08
348,Derrick Rose,PG,20,CHI,81,80,37.0,7.1,14.9,0.475,0.2,0.9,0.222,6.9,14.0,0.491,0.482,2.4,3.1,0.788,1.2,2.7,3.9,6.3,0.8,0.2,2.5,1.5,16.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
349,Malik Rose,PF,34,TOT,38,0,12.4,1.2,3.4,0.344,0.0,0.2,0.0,1.2,3.3,0.363,0.344,1.1,1.3,0.784,0.4,2.1,2.5,0.9,0.3,0.1,0.9,1.9,3.4,49.0,490,7,2007-08,3.5,2.1,0.6,0.3,0.1,10.1,49.0,3.7,1.3,0.8,0.0,0.1,1.3,0.286,3.5,0.37,0.725,2002-03
349,Malik Rose,PF,34,NYK,18,0,8.9,0.6,2.3,0.268,0.0,0.2,0.0,0.6,2.1,0.297,0.268,0.4,0.6,0.727,0.2,1.5,1.7,0.6,0.1,0.1,0.9,1.3,1.7,49.0,490,7,2007-08,3.5,2.1,0.6,0.3,0.1,10.1,49.0,3.7,1.3,0.8,0.0,0.1,1.3,0.286,3.5,0.37,0.725,2002-03
349,Malik Rose,PF,34,OKC,20,0,15.5,1.7,4.5,0.378,0.0,0.2,0.0,1.7,4.4,0.391,0.378,1.6,2.0,0.8,0.7,2.6,3.3,1.3,0.5,0.1,1.0,2.4,5.0,49.0,490,7,2007-08,3.5,2.1,0.6,0.3,0.1,10.1,49.0,3.7,1.3,0.8,0.0,0.1,1.3,0.286,3.5,0.37,0.725,2002-03
350,Quinton Ross,SF,27,MEM,68,7,17.1,1.5,3.8,0.382,0.5,1.3,0.375,1.0,2.5,0.386,0.446,0.5,0.6,0.81,0.4,1.4,1.9,0.7,0.5,0.2,0.5,1.7,3.9,76.0,302,4,2007-08,4.1,2.3,1.2,0.6,0.4,19.8,76.0,4.4,1.7,0.4,0.1,0.3,1.6,0.429,4.1,0.389,0.667,2006-07
351,Brandon Roy,SG,24,POR,78,78,37.2,8.1,16.9,0.48,1.1,2.8,0.377,7.1,14.1,0.501,0.512,5.3,6.5,0.824,1.3,3.4,4.7,5.1,1.1,0.3,1.9,1.6,22.6,74.0,131,2,2007-08,19.1,4.7,5.8,1.1,0.2,37.7,74.0,15.8,7.2,1.8,1.0,2.9,6.2,0.34,12.9,0.48,0.753,2007-08
352,Michael Ruffin,PF,32,POR,11,0,3.2,0.2,0.6,0.286,0.0,0.0,,0.2,0.6,0.286,0.286,0.2,0.2,1.0,0.5,0.5,1.0,0.0,0.3,0.1,0.2,0.6,0.5,46.0,287,4,2007-08,2.0,4.0,0.5,0.7,0.4,13.7,46.0,1.3,0.7,0.4,0.0,0.0,0.7,,1.3,0.532,0.397,2003-04
353,Brandon Rush,SG,23,IND,75,19,24.0,3.2,7.7,0.423,1.0,2.8,0.373,2.2,4.9,0.451,0.49,0.6,0.9,0.697,0.5,2.7,3.1,0.9,0.5,0.5,1.0,1.7,8.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
354,Kareem Rush,SG,28,PHI,25,1,8.0,0.8,2.3,0.345,0.4,1.3,0.303,0.4,1.0,0.4,0.431,0.2,0.2,1.0,0.0,0.6,0.6,0.6,0.2,0.0,0.4,0.4,2.2,71.0,314,5,2007-08,8.3,2.4,1.3,0.6,0.3,21.2,71.0,8.0,3.2,0.9,1.4,3.7,1.8,0.389,4.3,0.41,0.714,2005-06
355,John Salmons,SF,29,TOT,79,74,37.5,6.5,13.8,0.472,1.6,3.8,0.417,4.9,10.0,0.493,0.53,3.6,4.4,0.83,0.7,3.5,4.2,3.2,1.1,0.3,2.1,2.3,18.3,81.0,441,6,2007-08,12.5,4.3,2.6,1.1,0.4,31.1,81.0,9.9,4.7,2.1,0.5,1.5,4.2,0.325,8.4,0.504,0.823,2007-08
355,John Salmons,SF,29,SAC,53,53,37.4,6.6,14.0,0.472,1.5,3.5,0.418,5.2,10.6,0.489,0.524,3.6,4.4,0.823,0.8,3.4,4.2,3.7,1.1,0.2,2.3,2.3,18.3,81.0,441,6,2007-08,12.5,4.3,2.6,1.1,0.4,31.1,81.0,9.9,4.7,2.1,0.5,1.5,4.2,0.325,8.4,0.504,0.823,2007-08
355,John Salmons,SF,29,CHI,26,21,37.7,6.3,13.4,0.473,1.9,4.5,0.415,4.5,8.9,0.502,0.543,3.7,4.4,0.843,0.6,3.7,4.3,2.0,1.0,0.6,1.7,2.3,18.3,81.0,441,6,2007-08,12.5,4.3,2.6,1.1,0.4,31.1,81.0,9.9,4.7,2.1,0.5,1.5,4.2,0.325,8.4,0.504,0.823,2007-08
356,Cheikh Samb,C,24,TOT,18,0,4.6,0.3,1.8,0.188,0.0,0.2,0.0,0.3,1.6,0.207,0.188,0.2,0.4,0.429,0.6,0.8,1.3,0.1,0.2,0.6,0.2,0.4,0.8,4.0,4,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
356,Cheikh Samb,C,24,DEN,6,0,4.0,0.3,2.2,0.154,0.0,0.2,0.0,0.3,2.0,0.167,0.154,0.0,0.0,,0.3,1.2,1.5,0.2,0.3,0.8,0.3,0.7,0.7,4.0,4,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
356,Cheikh Samb,C,24,LAC,10,0,5.1,0.4,1.6,0.25,0.0,0.2,0.0,0.4,1.4,0.286,0.25,0.3,0.5,0.6,0.7,0.6,1.3,0.0,0.1,0.5,0.1,0.3,1.1,4.0,4,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
356,Cheikh Samb,C,24,NYK,2,0,4.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
357,Brian Scalabrine,C,30,BOS,39,8,12.9,1.2,2.9,0.421,0.6,1.6,0.393,0.6,1.4,0.453,0.526,0.4,0.5,0.889,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9,3.5,48.0,383,6,2007-08,1.8,1.6,0.8,0.2,0.2,10.7,48.0,2.0,0.6,0.5,0.3,1.0,0.3,0.326,1.0,0.292,0.75,2004-05
358,Luis Scola,PF,28,HOU,82,82,30.3,5.2,9.7,0.531,0.0,0.0,0.0,5.2,9.7,0.533,0.531,2.4,3.1,0.76,2.4,6.3,8.8,1.5,0.8,0.1,1.5,3.2,12.7,82.0,82,1,2007-08,10.3,6.4,1.3,0.7,0.2,24.7,82.0,8.2,4.2,1.3,0.0,0.0,4.2,0.0,8.1,0.517,0.668,2007-08
359,Thabo Sefolosha,SF-SG,24,TOT,66,36,22.0,2.3,5.4,0.426,0.4,1.3,0.276,1.9,4.1,0.474,0.459,0.9,1.1,0.836,0.8,2.8,3.7,1.7,1.1,0.7,1.0,1.6,5.9,69.0,140,2,2007-08,6.7,3.7,1.9,0.9,0.4,20.8,69.0,6.1,2.6,1.3,0.4,1.3,2.2,0.33,4.8,0.453,0.721,2007-08
359,Thabo Sefolosha,SF,24,CHI,43,14,17.1,1.8,4.2,0.434,0.3,1.2,0.3,1.5,3.1,0.485,0.475,0.5,0.6,0.84,0.6,2.3,2.9,1.5,0.8,0.4,0.9,1.2,4.5,69.0,140,2,2007-08,6.7,3.7,1.9,0.9,0.4,20.8,69.0,6.1,2.6,1.3,0.4,1.3,2.2,0.33,4.8,0.453,0.721,2007-08
359,Thabo Sefolosha,SG,24,OKC,23,22,31.2,3.2,7.6,0.417,0.4,1.6,0.243,2.8,6.0,0.464,0.443,1.7,2.1,0.833,1.2,4.0,5.2,2.0,1.7,1.1,1.2,2.3,8.5,69.0,140,2,2007-08,6.7,3.7,1.9,0.9,0.4,20.8,69.0,6.1,2.6,1.3,0.4,1.3,2.2,0.33,4.8,0.453,0.721,2007-08
360,Mouhamed Sene,C,22,TOT,6,0,4.8,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,1.3,1.7,0.8,0.8,1.5,2.3,0.0,0.2,0.5,0.7,0.3,3.3,13.0,41,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
360,Mouhamed Sene,C,22,OKC,5,0,4.6,1.0,1.4,0.714,0.0,0.0,,1.0,1.4,0.714,0.714,1.4,1.8,0.778,0.6,1.2,1.8,0.0,0.2,0.4,0.6,0.4,3.4,13.0,41,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
360,Mouhamed Sene,C,22,NYK,1,0,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,13.0,41,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
361,Ramon Sessions,PG,22,MIL,79,39,27.5,4.4,9.8,0.445,0.1,0.4,0.176,4.3,9.4,0.457,0.449,3.6,4.5,0.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2.0,12.4,17.0,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
362,Walter Sharpe,PF,22,DET,8,0,2.5,0.5,1.4,0.364,0.0,0.3,0.0,0.5,1.1,0.444,0.364,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.0,0.3,0.0,0.4,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
363,Bobby Simmons,SF,28,NJN,71,44,24.4,2.8,6.2,0.449,1.6,3.7,0.447,1.1,2.5,0.453,0.582,0.6,0.8,0.741,1.0,2.9,3.9,1.3,0.7,0.1,0.9,2.6,7.8,70.0,342,5,2007-08,7.6,3.2,1.1,0.7,0.1,21.7,70.0,7.1,3.0,1.1,0.9,2.4,2.1,0.351,4.6,0.458,0.757,2004-05
