Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
288,Dominic McGuire,SF,27,NOH,9,0,16.1,1.0,2.3,0.429,0.0,0.0,,1.0,2.3,0.429,0.429,0.1,0.2,0.5,0.8,2.3,3.1,1.0,0.9,0.3,0.6,1.4,2.1,64.0,316,5,2011-12,3.5,3.8,1.7,0.7,0.6,17.6,64.0,3.3,1.5,0.9,0.0,0.1,1.5,0.0,3.2,0.456,0.736
288,Dominic McGuire,SF,27,IND,2,1,6.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,64.0,316,5,2011-12,3.5,3.8,1.7,0.7,0.6,17.6,64.0,3.3,1.5,0.9,0.0,0.1,1.5,0.0,3.2,0.456,0.736
289,Josh McRoberts,PF,25,TOT,67,22,22.2,2.3,5.1,0.455,0.4,1.3,0.286,2.0,3.9,0.51,0.49,1.0,1.3,0.765,1.4,3.5,4.9,2.1,0.5,0.4,1.0,2.0,6.0,50.0,205,3,2011-12,2.8,3.4,1.0,0.3,0.4,14.4,50.0,2.4,1.1,0.6,0.1,0.1,1.1,0.429,2.2,0.477,0.639
289,Josh McRoberts,PF,25,ORL,41,3,16.7,1.5,3.7,0.392,0.4,1.3,0.309,1.0,2.4,0.439,0.448,0.5,0.7,0.733,1.0,2.3,3.3,1.7,0.2,0.3,0.7,1.6,3.9,50.0,205,3,2011-12,2.8,3.4,1.0,0.3,0.4,14.4,50.0,2.4,1.1,0.6,0.1,0.1,1.1,0.429,2.2,0.477,0.639
289,Josh McRoberts,PF,25,CHA,26,19,30.8,3.7,7.3,0.505,0.3,1.1,0.241,3.4,6.2,0.553,0.524,1.7,2.1,0.782,2.0,5.2,7.2,2.7,0.8,0.6,1.5,2.5,9.3,50.0,205,3,2011-12,2.8,3.4,1.0,0.3,0.4,14.4,50.0,2.4,1.1,0.6,0.1,0.1,1.1,0.429,2.2,0.477,0.639
290,Jodie Meeks,SG,25,LAL,78,10,21.3,2.6,6.8,0.387,1.6,4.4,0.357,1.1,2.4,0.441,0.502,1.1,1.2,0.896,0.5,1.7,2.2,0.9,0.7,0.1,0.7,1.3,7.9,66.0,200,3,2011-12,8.4,2.4,0.8,0.6,0.0,24.9,66.0,7.1,2.9,0.4,1.5,4.0,1.4,0.365,3.0,0.468,0.906
291,Fab Melo,C,22,BOS,6,0,6.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.2,0.7,0.25,0.0,0.5,0.5,0.0,0.3,0.3,0.2,1.2,1.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Khris Middleton,SG,21,DET,27,0,17.6,2.3,5.2,0.44,0.5,1.7,0.311,1.8,3.6,0.5,0.489,1.0,1.2,0.844,0.1,1.7,1.9,1.0,0.6,0.1,0.4,2.0,6.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,C.J. Miles,SF,25,CLE,65,13,21.0,3.9,9.4,0.415,1.9,5.0,0.384,2.0,4.4,0.451,0.518,1.4,1.6,0.869,0.4,2.3,2.7,1.0,0.8,0.3,1.1,2.1,11.2,56.0,389,6,2011-12,9.1,2.1,1.2,0.8,0.3,20.4,56.0,8.3,3.2,0.9,0.8,2.7,2.3,0.307,5.6,0.416,0.794
294,Darko Miličić,C,27,BOS,1,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,29.0,467,6,2010-11,8.8,5.2,1.5,0.8,2.0,24.4,69.0,8.4,3.9,2.2,0.0,0.0,3.9,,8.4,0.469,0.557
295,Andre Miller,PG,36,DEN,82,11,26.2,3.7,7.7,0.479,0.2,0.8,0.266,3.5,6.9,0.504,0.493,2.0,2.4,0.84,0.7,2.2,2.9,5.9,0.9,0.1,2.1,1.9,9.6,66.0,880,11,2011-12,9.7,3.3,6.7,1.0,0.1,27.4,66.0,8.4,3.7,2.7,0.3,1.3,3.4,0.217,7.1,0.478,0.811
296,Darius Miller,SF,22,NOH,52,2,13.3,0.8,2.1,0.407,0.4,1.1,0.393,0.4,1.0,0.423,0.509,0.2,0.2,1.0,0.2,1.3,1.5,0.8,0.3,0.2,0.4,1.7,2.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Mike Miller,SF,32,MIA,59,17,15.3,1.7,3.9,0.433,1.2,3.0,0.417,0.5,0.9,0.482,0.591,0.1,0.2,0.727,0.3,2.4,2.7,1.7,0.4,0.1,0.6,1.1,4.8,39.0,690,11,2011-12,6.1,3.3,1.1,0.4,0.2,19.3,39.0,5.4,2.3,0.8,1.4,3.0,1.0,0.453,2.4,0.413,0.4
298,Quincy Miller,PF,20,DEN,7,0,3.7,0.6,1.7,0.333,0.0,0.1,0.0,0.6,1.6,0.364,0.333,0.1,0.3,0.5,0.1,0.1,0.3,0.4,0.1,0.0,0.1,0.4,1.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Patty Mills,PG,24,SAS,58,2,11.3,1.9,4.2,0.469,0.9,2.2,0.4,1.1,1.9,0.55,0.577,0.3,0.3,0.842,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9,5.1,16.0,90,1,2010-11,5.5,0.8,1.7,0.4,0.0,12.2,64.0,5.1,2.1,1.0,0.7,2.1,1.4,0.353,3.0,0.451,0.766
300,Paul Millsap,PF,27,UTA,78,78,30.4,5.5,11.2,0.49,0.2,0.5,0.333,5.3,10.7,0.498,0.498,3.4,4.6,0.742,2.3,4.8,7.1,2.6,1.3,1.0,1.8,3.0,14.6,64.0,462,6,2011-12,16.6,8.8,2.3,1.8,0.8,32.8,64.0,13.5,6.7,1.8,0.1,0.5,6.5,0.226,13.0,0.505,0.792
301,Nazr Mohammed,C,35,CHI,63,12,11.0,1.0,2.9,0.367,0.0,0.0,0.0,1.0,2.8,0.371,0.367,0.5,0.7,0.723,1.2,1.9,3.1,0.4,0.3,0.5,0.4,1.5,2.6,63.0,722,10,2011-12,2.7,2.7,0.2,0.3,0.6,11.0,63.0,2.7,1.3,0.4,0.0,0.0,1.3,0.0,2.7,0.47,0.565
302,Greg Monroe,C,22,DET,81,81,33.2,6.3,13.1,0.486,0.0,0.0,0.0,6.3,13.0,0.488,0.486,3.3,4.8,0.689,2.9,6.7,9.6,3.5,1.3,0.7,2.9,2.3,16.0,66.0,146,2,2011-12,15.4,9.7,2.3,1.3,0.7,31.5,66.0,11.8,6.2,2.4,0.0,0.0,6.2,0.0,11.8,0.522,0.739
303,E'Twaun Moore,SG,23,ORL,75,21,22.4,3.2,8.0,0.396,0.9,2.6,0.34,2.3,5.3,0.424,0.452,0.6,0.8,0.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8,38.0,38,1,2011-12,2.9,0.9,0.9,0.3,0.1,8.7,38.0,3.0,1.1,0.6,0.4,1.2,0.7,0.378,1.8,0.382,1.0
304,Darius Morris,PG,22,LAL,48,17,14.2,1.5,3.9,0.388,0.5,1.4,0.364,1.0,2.5,0.402,0.452,0.5,0.8,0.649,0.5,0.7,1.2,1.6,0.4,0.0,0.9,1.2,4.0,19.0,19,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Marcus Morris,PF-SF,23,TOT,77,23,19.8,2.9,6.8,0.422,1.1,3.0,0.369,1.8,3.8,0.464,0.504,0.9,1.5,0.564,1.0,2.6,3.6,0.8,0.6,0.3,1.0,2.1,7.7,17.0,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Marcus Morris,PF,23,HOU,54,17,21.4,3.2,7.4,0.428,1.4,3.6,0.381,1.8,3.8,0.471,0.52,0.9,1.4,0.653,1.2,2.9,4.1,0.9,0.5,0.3,1.0,2.2,8.6,17.0,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Marcus Morris,SF,23,PHO,23,6,16.1,2.2,5.5,0.405,0.5,1.7,0.308,1.7,3.8,0.448,0.452,0.7,1.8,0.405,0.7,1.8,2.5,0.7,0.8,0.2,1.0,1.7,5.7,17.0,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Markieff Morris,PF,23,PHO,82,32,22.4,3.2,8.0,0.407,0.5,1.6,0.336,2.7,6.3,0.426,0.442,1.1,1.5,0.732,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5,8.2,63.0,63,1,2011-12,7.4,4.4,1.0,0.7,0.7,19.5,63.0,6.9,2.8,1.1,0.7,2.0,2.1,0.347,5.0,0.42,0.717
307,Anthony Morrow,SG,27,TOT,41,1,9.3,1.6,3.5,0.441,0.4,1.0,0.372,1.2,2.5,0.471,0.497,0.5,0.5,0.909,0.3,0.5,0.7,0.3,0.3,0.0,0.2,1.0,4.0,62.0,256,4,2011-12,12.0,2.0,1.0,0.7,0.1,26.4,62.0,10.6,4.4,1.1,1.7,4.6,2.7,0.371,6.0,0.446,0.933
307,Anthony Morrow,SG,27,ATL,24,1,12.5,2.0,4.6,0.423,0.6,1.6,0.395,1.3,3.0,0.438,0.491,0.7,0.8,0.889,0.4,0.7,1.1,0.4,0.5,0.0,0.2,1.4,5.2,62.0,256,4,2011-12,12.0,2.0,1.0,0.7,0.1,26.4,62.0,10.6,4.4,1.1,1.7,4.6,2.7,0.371,6.0,0.446,0.933
307,Anthony Morrow,SG,27,DAL,17,0,4.8,1.0,2.0,0.5,0.1,0.3,0.2,0.9,1.7,0.552,0.515,0.2,0.2,1.0,0.1,0.2,0.2,0.2,0.1,0.0,0.2,0.6,2.3,62.0,256,4,2011-12,12.0,2.0,1.0,0.7,0.1,26.4,62.0,10.6,4.4,1.1,1.7,4.6,2.7,0.371,6.0,0.446,0.933
308,Donatas Motiejūnas,PF,22,HOU,44,14,12.2,2.2,4.8,0.455,0.5,1.9,0.289,1.7,3.0,0.562,0.512,0.7,1.2,0.627,0.8,1.3,2.1,0.7,0.2,0.2,0.8,1.7,5.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Arnett Moultrie,PF,22,PHI,47,0,11.5,1.7,2.9,0.582,0.0,0.0,,1.7,2.9,0.582,0.582,0.4,0.6,0.643,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,3.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Timofey Mozgov,C,26,DEN,41,1,8.9,1.1,2.1,0.506,0.0,0.0,0.0,1.1,2.1,0.518,0.506,0.5,0.6,0.769,1.2,1.4,2.6,0.2,0.1,0.4,0.6,1.4,2.6,44.0,89,2,2011-12,5.4,4.1,0.5,0.3,1.0,15.6,44.0,4.3,2.3,1.2,0.0,0.0,2.3,,4.3,0.526,0.684
311,Byron Mullens,PF,23,CHA,53,41,26.9,4.1,10.6,0.385,1.2,3.9,0.317,2.8,6.7,0.425,0.444,1.2,1.9,0.646,1.3,5.0,6.4,1.5,0.6,0.6,1.4,2.1,10.6,65.0,91,1,2011-12,9.3,5.0,0.9,0.3,0.8,22.5,65.0,9.1,3.9,1.1,0.2,0.8,3.7,0.235,8.3,0.443,0.821
312,Kevin Murphy,SG,22,UTA,17,0,3.1,0.4,1.6,0.25,0.1,0.3,0.2,0.4,1.4,0.261,0.268,0.0,0.0,,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Troy Murphy,PF,32,DAL,14,1,18.3,1.6,4.4,0.361,0.8,2.5,0.314,0.8,1.9,0.423,0.451,0.7,0.8,0.909,0.5,3.0,3.5,0.5,0.7,0.4,0.5,2.1,4.6,59.0,715,9,2011-12,3.2,3.2,0.9,0.3,0.3,16.2,59.0,2.9,1.3,0.4,0.5,1.1,0.8,0.418,1.8,0.471,0.667
314,Steve Nash,PG,38,LAL,50,50,32.5,4.7,9.5,0.497,1.1,2.6,0.438,3.6,6.9,0.519,0.557,2.1,2.3,0.922,0.5,2.3,2.8,6.7,0.6,0.1,2.5,1.4,12.7,62.0,845,11,2011-12,12.5,3.0,10.7,0.6,0.1,31.6,62.0,9.0,4.8,3.7,0.9,2.3,3.9,0.39,6.7,0.58,0.894
315,Gary Neal,SG,28,SAS,68,17,21.8,3.6,8.8,0.412,1.3,3.7,0.355,2.3,5.1,0.454,0.487,0.9,1.1,0.865,0.2,1.9,2.1,1.9,0.4,0.0,1.0,1.4,9.5,56.0,136,2,2011-12,9.9,2.1,2.1,0.5,0.0,21.5,56.0,8.7,3.8,1.1,1.5,3.5,2.3,0.419,5.1,0.448,0.781
316,Jameer Nelson,PG,30,ORL,56,56,35.3,5.5,13.9,0.392,2.2,6.3,0.341,3.3,7.6,0.435,0.47,1.6,1.8,0.873,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,14.7,57.0,527,8,2011-12,11.9,3.2,5.7,0.7,0.1,29.9,57.0,10.6,4.5,2.4,1.5,4.1,3.0,0.377,6.6,0.459,0.807
317,Andrew Nicholson,PF,23,ORL,75,28,16.7,3.4,6.5,0.527,0.0,0.0,,3.4,6.5,0.527,0.527,1.0,1.3,0.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Joakim Noah,C,27,CHI,66,64,36.8,4.6,9.5,0.481,0.0,0.1,0.0,4.6,9.5,0.485,0.481,2.7,3.6,0.751,3.9,7.2,11.1,4.0,1.2,2.1,2.7,2.8,11.9,64.0,330,5,2011-12,10.2,9.8,2.5,0.6,1.4,30.4,64.0,7.7,3.9,1.4,0.0,0.0,3.9,0.0,7.6,0.509,0.748
319,Steve Novak,SF,29,NYK,81,1,20.3,2.2,5.3,0.414,1.8,4.3,0.425,0.4,1.0,0.367,0.587,0.4,0.4,0.909,0.2,1.7,1.9,0.4,0.3,0.1,0.1,1.2,6.6,54.0,279,3,2011-12,8.8,1.9,0.2,0.3,0.2,18.9,54.0,6.2,3.0,0.4,2.5,5.2,0.5,0.472,1.0,0.509,0.846
320,Dirk Nowitzki,PF,34,DAL,53,47,31.3,6.5,13.7,0.471,1.2,3.0,0.414,5.2,10.8,0.487,0.516,3.1,3.6,0.86,0.7,6.2,6.8,2.5,0.7,0.7,1.3,1.8,17.3,62.0,844,11,2011-12,21.6,6.7,2.2,0.7,0.5,33.5,62.0,16.7,7.6,1.9,1.3,3.4,6.4,0.368,13.3,0.481,0.896
321,Jermaine O'Neal,C,34,PHO,55,4,18.7,3.3,6.7,0.482,0.0,0.0,,3.3,6.7,0.482,0.482,1.7,2.1,0.835,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,8.3,25.0,620,9,2009-10,13.6,6.9,1.3,0.4,1.4,28.4,70.0,10.6,5.6,1.8,0.0,0.0,5.6,0.0,10.6,0.53,0.72
322,Kyle O'Quinn,C,22,ORL,57,5,11.2,1.8,3.5,0.513,0.0,0.0,0.0,1.8,3.4,0.515,0.513,0.5,0.8,0.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Lamar Odom,PF,33,LAC,82,2,19.7,1.8,4.5,0.399,0.2,1.1,0.2,1.6,3.4,0.464,0.423,0.2,0.5,0.476,1.4,4.4,5.9,1.7,0.8,0.7,1.0,2.6,4.0,50.0,727,10,2011-12,6.6,4.2,1.7,0.4,0.4,20.5,50.0,7.0,2.5,1.0,0.6,2.2,1.9,0.252,4.8,0.399,0.592
324,Tim Ohlbrecht,C,24,HOU,3,0,4.0,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.3,0.3,1.0,0.0,0.3,0.3,0.3,0.3,0.0,1.3,0.3,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Emeka Okafor,C,30,WAS,79,77,26.0,4.2,8.7,0.477,0.0,0.0,,4.2,8.7,0.477,0.477,1.4,2.4,0.571,2.5,6.2,8.8,1.2,0.6,1.0,1.4,1.8,9.7,27.0,511,6,2010-11,10.3,9.5,0.6,0.6,1.8,31.8,72.0,7.3,4.2,1.7,0.0,0.0,4.2,0.0,7.3,0.574,0.562
326,Daniel Orton,C,22,OKC,13,0,8.0,0.9,2.0,0.462,0.0,0.0,,0.9,2.0,0.462,0.462,0.7,1.3,0.529,1.0,1.0,2.0,0.3,0.3,0.2,0.3,1.0,2.5,16.0,16,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Travis Outlaw,SF,28,SAC,38,2,11.7,1.9,4.7,0.418,0.4,1.3,0.28,1.6,3.3,0.472,0.458,1.0,1.4,0.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3,39.0,521,7,2011-12,4.3,1.6,0.4,0.5,0.5,12.8,39.0,4.5,1.5,0.5,0.4,1.5,1.1,0.267,2.9,0.383,0.674
328,Zaza Pachulia,C,28,ATL,52,15,21.8,2.2,4.6,0.473,0.0,0.1,0.0,2.2,4.6,0.479,0.473,1.5,2.0,0.757,2.5,3.9,6.5,1.5,0.7,0.2,1.3,2.5,5.9,58.0,637,9,2011-12,7.8,7.9,1.4,0.9,0.5,28.3,58.0,5.8,2.9,1.4,0.0,0.0,2.9,,5.8,0.499,0.741
329,Jannero Pargo,PG,33,TOT,32,0,15.8,2.4,6.6,0.368,1.2,3.6,0.336,1.2,3.0,0.406,0.46,0.4,0.4,0.923,0.3,0.8,1.1,2.1,0.6,0.1,1.3,1.3,6.5,50.0,429,5,2011-12,5.6,1.5,1.9,0.4,0.0,13.4,50.0,5.1,2.1,1.0,1.1,2.8,1.0,0.384,2.3,0.452,0.95
329,Jannero Pargo,PG,33,WAS,7,0,14.6,1.1,4.6,0.25,0.4,2.9,0.15,0.7,1.7,0.417,0.297,0.3,0.3,1.0,0.0,0.9,0.9,2.0,0.0,0.1,1.1,1.1,3.0,50.0,429,5,2011-12,5.6,1.5,1.9,0.4,0.0,13.4,50.0,5.1,2.1,1.0,1.1,2.8,1.0,0.384,2.3,0.452,0.95
329,Jannero Pargo,PG,33,ATL,7,0,16.1,1.9,5.4,0.342,1.0,2.9,0.35,0.9,2.6,0.333,0.434,0.3,0.3,1.0,0.1,0.9,1.0,2.7,0.4,0.0,0.7,1.1,5.0,50.0,429,5,2011-12,5.6,1.5,1.9,0.4,0.0,13.4,50.0,5.1,2.1,1.0,1.1,2.8,1.0,0.384,2.3,0.452,0.95
329,Jannero Pargo,PG,33,CHA,18,0,16.2,3.2,7.9,0.401,1.6,4.2,0.382,1.6,3.7,0.424,0.504,0.4,0.5,0.889,0.5,0.7,1.2,1.9,0.8,0.1,1.6,1.4,8.4,50.0,429,5,2011-12,5.6,1.5,1.9,0.4,0.0,13.4,50.0,5.1,2.1,1.0,1.1,2.8,1.0,0.384,2.3,0.452,0.95
330,Jeremy Pargo,PG-SG,26,TOT,39,11,16.8,2.5,6.4,0.396,0.6,1.9,0.338,1.9,4.5,0.42,0.446,1.1,1.6,0.677,0.2,1.1,1.3,2.4,0.3,0.1,1.3,1.2,6.8,44.0,44,1,2011-12,2.9,0.8,1.3,0.3,0.0,9.6,44.0,3.4,1.1,1.0,0.2,0.9,0.9,0.263,2.5,0.357,0.593
330,Jeremy Pargo,PG,26,CLE,25,11,17.9,3.0,7.5,0.401,0.7,2.3,0.316,2.3,5.2,0.438,0.449,1.1,1.6,0.683,0.3,1.0,1.3,2.6,0.5,0.1,1.5,1.3,7.8,44.0,44,1,2011-12,2.9,0.8,1.3,0.3,0.0,9.6,44.0,3.4,1.1,1.0,0.2,0.9,0.9,0.263,2.5,0.357,0.593
330,Jeremy Pargo,SG,26,PHI,14,0,14.9,1.7,4.5,0.381,0.5,1.2,0.412,1.2,3.3,0.37,0.437,1.0,1.5,0.667,0.1,1.1,1.2,2.0,0.1,0.0,0.9,1.0,4.9,44.0,44,1,2011-12,2.9,0.8,1.3,0.3,0.0,9.6,44.0,3.4,1.1,1.0,0.2,0.9,0.9,0.263,2.5,0.357,0.593
331,Tony Parker,PG,30,SAS,66,66,32.9,7.9,15.1,0.522,0.4,1.0,0.353,7.5,14.0,0.534,0.534,4.2,5.0,0.845,0.3,2.7,3.0,7.6,0.8,0.1,2.6,1.4,20.3,60.0,806,11,2011-12,18.3,2.9,7.7,1.0,0.1,32.1,60.0,14.8,7.1,2.6,0.2,1.0,6.9,0.23,13.8,0.498,0.799
332,Chandler Parsons,SF,24,HOU,76,76,36.3,6.0,12.4,0.486,2.0,5.2,0.385,4.0,7.2,0.559,0.567,1.5,2.0,0.729,1.0,4.3,5.3,3.5,1.0,0.4,1.9,1.9,15.5,63.0,63,1,2011-12,9.5,4.8,2.1,1.2,0.5,28.6,63.0,8.7,3.9,1.3,1.0,2.8,3.0,0.337,5.9,0.507,0.551
333,Patrick Patterson,PF,23,TOT,71,41,25.0,4.5,8.8,0.512,0.7,1.9,0.386,3.8,6.9,0.546,0.553,0.7,0.9,0.762,1.6,3.2,4.7,1.1,0.4,0.6,0.9,1.9,10.4,64.0,116,2,2011-12,7.7,4.5,0.8,0.4,0.6,23.2,64.0,8.0,3.5,0.8,0.0,0.0,3.5,0.0,7.9,0.443,0.702
333,Patrick Patterson,PF,23,HOU,47,38,25.9,5.0,9.7,0.519,0.7,2.0,0.365,4.3,7.6,0.56,0.557,0.8,1.0,0.755,1.6,3.1,4.7,1.1,0.4,0.6,0.9,1.9,11.6,64.0,116,2,2011-12,7.7,4.5,0.8,0.4,0.6,23.2,64.0,8.0,3.5,0.8,0.0,0.0,3.5,0.0,7.9,0.443,0.702
333,Patrick Patterson,PF,23,SAC,24,3,23.2,3.5,7.0,0.494,0.7,1.5,0.444,2.8,5.5,0.508,0.542,0.5,0.6,0.786,1.7,3.2,4.8,1.3,0.5,0.5,0.8,2.0,8.0,64.0,116,2,2011-12,7.7,4.5,0.8,0.4,0.6,23.2,64.0,8.0,3.5,0.8,0.0,0.0,3.5,0.0,7.9,0.443,0.702
334,Chris Paul,PG,27,LAC,70,70,33.4,5.9,12.2,0.481,1.1,3.3,0.328,4.8,8.9,0.538,0.526,4.1,4.6,0.885,0.8,3.0,3.7,9.7,2.4,0.1,2.3,2.0,16.9,60.0,485,7,2011-12,19.8,3.6,9.1,2.5,0.1,36.4,60.0,14.8,7.1,2.1,1.3,3.6,5.8,0.371,11.3,0.511,0.861
335,Sasha Pavlović,SG,29,POR,39,1,13.5,1.1,3.1,0.353,0.5,1.5,0.3,0.6,1.5,0.407,0.429,0.0,0.2,0.167,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.6,45.0,528,8,2011-12,2.7,1.6,0.4,0.4,0.3,11.7,45.0,2.8,1.1,0.4,0.4,1.3,0.7,0.293,1.6,0.471,0.375
336,Nikola Peković,C,27,MIN,62,62,31.6,6.2,12.0,0.52,0.0,0.0,,6.2,12.0,0.52,0.52,3.9,5.2,0.744,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,16.3,47.0,112,2,2011-12,13.9,7.4,0.7,0.6,0.7,26.9,47.0,9.7,5.4,1.9,0.0,0.0,5.4,,9.7,0.564,0.743
337,Kendrick Perkins,C,28,OKC,78,78,25.1,1.8,4.0,0.457,0.0,0.0,0.0,1.8,4.0,0.458,0.457,0.6,0.9,0.611,1.4,4.6,6.0,1.4,0.6,1.1,1.4,2.9,4.2,65.0,536,7,2011-12,5.1,6.6,1.2,0.4,1.1,26.8,65.0,4.0,2.0,1.8,0.0,0.0,2.0,,4.0,0.489,0.652
338,Johan Petro,C,27,ATL,31,8,11.4,1.5,3.5,0.436,0.0,0.1,0.25,1.5,3.4,0.443,0.441,0.4,0.4,0.917,1.1,2.5,3.6,0.5,0.3,0.3,0.8,1.5,3.5,59.0,442,7,2011-12,4.2,3.8,0.8,0.4,0.4,15.6,59.0,4.4,1.8,0.6,0.0,0.0,1.8,1.0,4.4,0.417,0.838
339,Paul Pierce,SF,35,BOS,77,77,33.4,6.2,14.2,0.436,1.9,5.0,0.38,4.3,9.2,0.466,0.502,4.3,5.5,0.787,0.6,5.7,6.3,4.8,1.1,0.4,2.8,2.7,18.6,61.0,822,11,2011-12,19.4,5.2,4.5,1.1,0.4,34.0,61.0,14.6,6.5,2.8,1.6,4.5,4.8,0.366,10.1,0.476,0.852
340,Mickaël Piétrus,SF,30,TOR,19,16,20.3,1.8,5.2,0.347,1.1,3.4,0.313,0.7,1.8,0.412,0.449,0.6,0.9,0.667,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.7,5.3,42.0,538,9,2011-12,6.9,3.1,0.6,0.5,0.2,21.9,42.0,6.4,2.5,0.8,1.5,4.3,1.0,0.335,2.1,0.489,0.645
341,Dexter Pittman,C,24,TOT,11,0,2.9,0.4,1.0,0.364,0.0,0.0,,0.4,1.0,0.364,0.364,0.0,0.3,0.0,0.6,0.5,1.1,0.0,0.0,0.0,0.3,0.7,0.7,35.0,37,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Dexter Pittman,C,24,MIA,4,0,3.0,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,1.0,0.8,1.8,0.0,0.0,0.0,0.5,1.0,1.5,35.0,37,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Dexter Pittman,C,24,MEM,7,0,2.9,0.1,0.9,0.167,0.0,0.0,,0.1,0.9,0.167,0.167,0.0,0.4,0.0,0.4,0.3,0.7,0.0,0.0,0.0,0.1,0.6,0.3,35.0,37,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
