Player,Age,G,MP_PERGAME,FG_PERGAME,FGA_PERGAME,FG%_PERGAME,3P_PERGAME,3PA_PERGAME,3P%_PERGAME,2P_PERGAME,2PA_PERGAME,2P%_PERGAME,FT_PERGAME,FT%_PERGAME,ORB_PERGAME,DRB_PERGAME,TRB_PERGAME,AST_PERGAME,BLK_PERGAME,TOV_PERGAME,PTS_PERGAME,G_prev,Seasons Played,Season,PER_ADVANCED,AST%_ADVANCED,USG%_ADVANCED,OWS_ADVANCED,WS_ADVANCED,WS/48_ADVANCED,BPM_ADVANCED,VORP_ADVANCED,G_diff,GS_diff,MP_diff,FG_diff,FGA_diff,3P_diff,3PA_diff,2P_diff,2PA_diff,FT_diff,FTA_diff,DRB_diff,TRB_diff,AST_diff,BLK_diff,TOV_diff,PTS_diff,PTS_diff_BS,PER_diff,AST%_diff,USG%_diff,OWS_diff,STL%_diff,BLK%_diff,3PAr_diff,ORB%_diff,OBPM_diff,DBPM_diff,DWS_diff,WS_diff,WS/48_diff,BPM_diff,VORP_diff,Seed,Previous Seed,Seed Difference,PCT,MIP Rank,MIP Share
Andrew Bynum,24,60,35.2,7.4,13.3,0.558,0.0,0.1,0.2,7.4,13.2,0.56,3.9,0.692,3.2,8.6,11.8,1.4,1.9,2.5,18.7,54.0,5,2011-12,22.9,7.4,23.8,4.8,8.0,0.183,2.9,2.6,6.0,13.0,7.400000000000002,3.0,5.700000000000001,0.0,0.1,3.0,5.6,1.2999999999999998,1.6999999999999997,2.3,2.4000000000000004,0.0,-0.10000000000000009,1.1,7.399999999999999,3.6999999999999993,1.7999999999999972,-0.2999999999999998,6.199999999999999,1.0,0.0,-1.4000000000000004,0.006,-2.700000000000001,0.9000000000000001,-1.2,0.5,1.4000000000000004,-0.026999999999999996,-0.30000000000000027,0.6000000000000001,6.0,5.0,-1.0,0.6212121212121212,4,0.167
DeMarcus Cousins,21,64,30.5,7.0,15.6,0.448,0.0,0.2,0.143,7.0,15.4,0.453,4.1,0.702,4.1,6.8,11.0,1.6,1.2,2.7,18.1,81.0,1,2011-12,21.7,9.5,29.7,2.1,4.2,0.104,-0.8,0.6,-17.0,0.0,2.0,1.7000000000000002,3.1999999999999993,0.0,0.0,1.7000000000000002,3.200000000000001,0.6999999999999997,0.7999999999999998,0.7999999999999998,2.4000000000000004,-0.8999999999999999,0.3999999999999999,-0.5999999999999996,4.000000000000002,4.000000000000002,7.1,-5.199999999999999,2.5,4.0,0.5,0.6999999999999997,-0.003999999999999998,3.799999999999999,3.1,-1.4000000000000001,-0.6999999999999997,3.1,0.08199999999999999,1.8,1.0,26.0,26.0,0.0,0.3333333333333333,15,0.018
Jared Dudley,26,65,31.1,4.8,9.9,0.485,1.2,3.2,0.383,3.6,6.7,0.535,1.8,0.726,1.5,3.2,4.6,1.7,0.3,1.1,12.7,82.0,4,2011-12,15.4,8.8,17.7,4.0,5.1,0.121,1.2,1.7,-17.0,45.0,5.0,1.0999999999999996,2.2,-0.10000000000000009,0.10000000000000009,1.2000000000000002,2.1000000000000005,-0.19999999999999996,-0.20000000000000018,0.7000000000000002,0.6999999999999997,0.3999999999999999,0.09999999999999998,0.20000000000000007,2.0999999999999996,2.0999999999999996,-0.1999999999999993,1.200000000000001,0.8000000000000007,-0.20000000000000018,-0.8,0.0,-0.07700000000000001,-0.5999999999999996,0.10000000000000009,-0.6000000000000001,-0.2999999999999998,-0.5,-0.0050000000000000044,-0.6000000000000001,-0.30000000000000004,18.0,17.0,-1.0,0.5,0,0.0
Marc Gasol,27,65,36.5,5.5,11.4,0.482,0.0,0.2,0.083,5.5,11.2,0.489,3.6,0.748,1.8,7.1,8.9,3.1,1.9,1.9,14.6,81.0,3,2011-12,18.4,14.1,19.1,4.2,8.2,0.166,3.1,3.1,-16.0,-16.0,4.600000000000001,1.0,2.9000000000000004,0.0,0.1,1.0,2.799999999999999,0.8999999999999999,1.3000000000000003,2.0,1.9000000000000004,0.6000000000000001,0.19999999999999996,0.09999999999999987,2.9000000000000004,0.0,1.5999999999999979,2.5,2.200000000000003,0.20000000000000018,-0.10000000000000009,-0.20000000000000018,0.006,-1.2999999999999998,0.7,0.10000000000000009,0.10000000000000009,0.29999999999999893,0.020000000000000018,0.8000000000000003,0.30000000000000027,7.0,11.0,4.0,0.6212121212121212,21T,0.008
Paul George,21,66,29.7,4.3,9.7,0.44,1.4,3.5,0.385,2.9,6.1,0.472,2.2,0.802,0.8,4.8,5.6,2.4,0.6,1.8,12.1,61.0,1,2011-12,16.5,13.6,19.3,2.8,6.0,0.148,3.4,2.7,5.0,47.0,9.0,1.4,3.1999999999999993,0.7,1.2000000000000002,0.6000000000000001,1.8999999999999995,0.9000000000000001,1.0999999999999999,1.6999999999999997,1.8999999999999995,1.2999999999999998,0.19999999999999996,0.7,4.3,4.3,3.5,5.299999999999999,1.5,2.3,0.3999999999999999,0.0,0.017000000000000015,-0.09999999999999964,3.0,0.7000000000000002,1.3000000000000003,3.6,0.056999999999999995,3.5,2.1,5.0,19.0,14.0,0.6363636363636364,13,0.021
Marcin Gortat,27,66,32.0,6.5,11.7,0.555,0.0,0.0,0.0,6.5,11.6,0.557,2.5,0.649,2.8,7.2,10.0,0.9,1.5,1.4,15.4,80.0,3,2011-12,21.2,4.8,20.8,4.9,7.6,0.172,2.2,2.3,-14.0,52.0,6.600000000000001,2.3,4.199999999999999,0.0,-0.1,2.3,4.1,0.7,1.4,1.2000000000000002,2.0999999999999996,0.0,0.3999999999999999,0.3999999999999999,5.200000000000001,5.200000000000001,3.3999999999999986,-0.7000000000000002,3.6999999999999993,1.2000000000000002,0.29999999999999993,0.10000000000000009,-0.004,1.5,2.0,-0.7,0.0,1.1999999999999993,0.01999999999999999,1.3000000000000003,0.7999999999999998,18.0,17.0,-1.0,0.5,19T,0.01
James Harden,22,62,31.4,5.0,10.1,0.491,1.8,4.7,0.39,3.1,5.4,0.579,5.0,0.846,0.5,3.6,4.1,3.7,0.2,2.2,16.8,82.0,2,2011-12,21.1,19.3,21.6,7.5,9.3,0.23,4.3,3.1,-20.0,-3.0,4.699999999999999,1.4,1.799999999999999,0.40000000000000013,0.7000000000000002,0.8000000000000003,1.0,1.5,1.7999999999999998,1.0,0.9999999999999996,1.6,-0.09999999999999998,0.9000000000000001,4.600000000000001,4.600000000000001,4.700000000000003,6.5,2.1000000000000014,2.5,-0.6000000000000001,-0.20000000000000007,-0.009999999999999953,-0.3999999999999999,2.8,-0.39999999999999997,-0.30000000000000004,2.200000000000001,0.07400000000000001,2.4,0.8999999999999999,3.0,7.0,4.0,0.7121212121212122,17T,0.012
Gordon Hayward,21,66,30.5,4.0,8.9,0.456,0.8,2.4,0.346,3.2,6.5,0.496,2.9,0.832,0.9,2.6,3.5,3.1,0.6,1.7,11.8,72.0,1,2011-12,15.5,15.9,17.8,3.8,4.9,0.116,1.5,1.8,-6.0,41.0,13.600000000000001,2.0,4.800000000000001,0.30000000000000004,1.4,1.7000000000000002,3.5,1.9,2.2,1.2000000000000002,1.6,2.0,0.3,0.7,6.4,6.4,4.800000000000001,5.700000000000001,2.5,3.0,0.09999999999999987,0.30000000000000004,0.018000000000000016,-0.7000000000000002,2.9,1.0,0.6,3.7,0.068,3.7,1.9000000000000001,15.0,18.0,3.0,0.5454545454545454,23,0.007
Kris Humphries,26,62,34.9,5.2,10.8,0.481,0.0,0.0,0.0,5.2,10.8,0.481,3.4,0.752,3.8,7.2,11.0,1.5,1.2,1.9,13.8,74.0,6,2011-12,17.9,7.4,19.3,3.6,5.3,0.118,-0.9,0.6,-12.0,18.0,7.0,1.1000000000000005,2.9000000000000004,0.0,0.0,1.1000000000000005,2.9000000000000004,1.7,1.9,-0.20000000000000018,0.5999999999999996,0.3999999999999999,0.09999999999999987,0.5,3.8000000000000007,3.8000000000000007,0.09999999999999787,0.40000000000000036,2.0,0.8999999999999999,0.29999999999999993,-0.3999999999999999,-0.002,-0.3000000000000007,-0.3,-1.0999999999999999,-1.0000000000000002,-0.10000000000000053,-0.007000000000000006,-1.3,-0.7000000000000001,25.0,25.0,0.0,0.3333333333333333,0,0.0
Ersan İlyasova,24,60,27.6,4.9,10.0,0.492,0.9,1.9,0.455,4.1,8.1,0.501,2.4,0.781,3.3,5.6,8.8,1.2,0.7,1.3,13.0,60.0,3,2011-12,20.5,7.0,20.1,4.4,6.4,0.185,1.9,1.6,0.0,7.0,2.5,1.2000000000000002,1.5,0.30000000000000004,-0.10000000000000009,0.9999999999999996,1.6999999999999993,0.7999999999999998,1.4000000000000001,1.2999999999999998,2.700000000000001,0.29999999999999993,0.29999999999999993,0.19999999999999996,3.5,2.5999999999999996,6.199999999999999,0.40000000000000036,1.0,3.3000000000000003,-0.5,0.7,-0.05099999999999999,4.799999999999999,4.3,-1.7000000000000002,-0.7000000000000002,2.6000000000000005,0.064,2.5,1.1,19.0,21.0,2.0,0.4696969696969697,2,0.263
Brandon Jennings,22,66,35.3,7.1,17.0,0.418,2.0,5.9,0.332,5.2,11.1,0.464,2.9,0.808,0.7,2.7,3.4,5.5,0.3,2.2,19.1,63.0,2,2011-12,18.4,26.7,25.9,3.8,5.5,0.114,2.7,2.8,3.0,5.0,0.8999999999999986,1.3999999999999995,2.3000000000000007,0.3999999999999999,1.1000000000000005,1.0,1.1999999999999993,-0.30000000000000027,-0.2999999999999998,-0.2999999999999998,-0.30000000000000027,0.7000000000000002,0.0,-0.09999999999999964,2.900000000000002,2.900000000000002,2.799999999999999,0.8000000000000007,0.3999999999999986,3.1999999999999997,0.0,-0.10000000000000009,0.01899999999999996,0.09999999999999964,2.2,-1.2,-1.4999999999999998,1.6,0.02800000000000001,1.1,0.7999999999999998,19.0,21.0,2.0,0.4696969696969697,0,0.0
Ty Lawson,24,61,34.8,6.1,12.6,0.488,1.2,3.3,0.365,4.9,9.3,0.531,2.9,0.824,0.9,2.8,3.7,6.6,0.1,2.4,16.4,80.0,2,2011-12,19.4,30.2,21.2,5.7,6.9,0.157,3.2,2.8,-19.0,30.0,8.499999999999996,1.7999999999999998,4.0,0.29999999999999993,1.1999999999999997,1.4000000000000004,2.8000000000000007,0.6999999999999997,0.7000000000000002,0.9999999999999998,1.1,1.8999999999999995,0.0,0.7,4.699999999999999,4.699999999999999,1.5,1.8999999999999986,1.5999999999999979,0.6000000000000005,0.10000000000000009,0.1,0.01200000000000001,-0.6999999999999997,1.2000000000000002,-0.10000000000000003,-0.40000000000000013,0.20000000000000018,0.0040000000000000036,1.1,0.5999999999999996,11.0,9.0,-2.0,0.5757575757575758,11T,0.026
David Lee,28,57,37.2,8.1,16.2,0.503,0.0,0.1,0.0,8.1,16.1,0.506,3.8,0.782,3.0,6.6,9.6,2.8,0.4,2.6,20.1,73.0,6,2011-12,19.7,13.6,26.0,3.8,5.0,0.113,-0.3,0.9,-16.0,-16.0,1.1000000000000014,1.2999999999999998,2.799999999999999,0.0,0.1,1.2999999999999998,2.700000000000001,0.8999999999999999,1.2000000000000002,-0.20000000000000018,-0.20000000000000107,-0.40000000000000036,0.0,0.30000000000000027,3.6000000000000014,-0.09999999999999787,1.8999999999999986,-0.40000000000000036,4.800000000000001,-0.2999999999999998,-0.09999999999999987,-0.09999999999999998,0.002,0.09999999999999964,0.7,-0.7000000000000001,-0.8,-1.0,0.0030000000000000027,0.10000000000000003,-0.20000000000000007,23.0,20.0,-3.0,0.3484848484848485,0,0.0
Greg Monroe,21,66,31.5,6.2,11.8,0.521,0.0,0.0,0.0,6.2,11.8,0.522,3.0,0.739,3.6,6.0,9.7,2.3,0.7,2.4,15.4,80.0,1,2011-12,22.0,14.0,23.6,4.3,7.0,0.161,2.9,2.6,-14.0,18.0,3.6999999999999993,2.4000000000000004,4.9,0.0,0.0,2.4000000000000004,4.9,1.2,1.1999999999999997,1.5999999999999996,2.1999999999999993,0.9999999999999998,0.09999999999999998,1.4,6.0,6.0,4.0,6.5,8.200000000000001,-0.40000000000000036,-0.19999999999999973,0.09999999999999987,-0.001,0.3000000000000007,1.9,0.6,0.8000000000000003,0.40000000000000036,0.018000000000000016,2.5,1.2000000000000002,22.0,24.0,2.0,0.3787878787878788,5,0.159
Chris Paul,26,60,36.4,7.1,14.8,0.478,1.3,3.6,0.371,5.8,11.3,0.511,4.3,0.861,0.7,2.9,3.6,9.1,0.1,2.1,19.8,80.0,6,2011-12,27.0,43.8,24.3,10.4,12.7,0.278,9.2,6.1,-20.0,-20.0,0.3999999999999986,1.6999999999999993,3.200000000000001,0.4,1.3000000000000003,1.2999999999999998,2.0,0.09999999999999964,0.20000000000000018,-0.7000000000000002,-0.49999999999999956,-0.7000000000000011,0.0,-0.10000000000000009,3.9000000000000004,-3.0,3.3000000000000007,-2.0,3.1999999999999993,0.9000000000000004,0.2999999999999998,0.1,0.04199999999999998,0.6999999999999997,2.3,-0.3999999999999999,-2.1000000000000005,-1.200000000000001,0.04600000000000001,2.0999999999999996,-0.6000000000000005,9.0,23.0,14.0,0.6060606060606061,0,0.0
Nikola Peković,26,47,26.9,5.4,9.7,0.564,0.0,0.0,0.0,5.4,9.7,0.564,3.0,0.743,3.9,3.5,7.4,0.7,0.7,1.9,13.9,65.0,1,2011-12,21.4,4.6,21.9,3.6,4.5,0.17,1.0,1.0,-18.0,24.0,13.299999999999999,3.3000000000000003,5.699999999999999,0.0,0.0,3.3000000000000003,5.699999999999999,1.7,2.2,1.9,4.4,0.29999999999999993,0.19999999999999996,0.5,8.4,8.4,10.2,-0.20000000000000018,2.5,3.4,0.19999999999999996,-1.2,0.0,4.800000000000001,7.1,-0.4,0.4,3.9,0.135,6.7,1.8,21.0,30.0,9.0,0.3939393939393939,3,0.172
Rajon Rondo,25,53,36.9,4.8,10.8,0.448,0.2,0.8,0.238,4.6,10.0,0.464,2.0,0.597,1.2,3.7,4.8,11.7,0.1,3.6,11.9,68.0,5,2011-12,17.5,52.5,20.7,1.5,4.9,0.121,2.2,2.1,-15.0,-15.0,-0.30000000000000426,0.09999999999999964,0.9000000000000004,0.1,0.20000000000000007,0.09999999999999964,0.8000000000000007,0.8999999999999999,1.5,0.6000000000000001,0.39999999999999947,0.5,-0.1,0.20000000000000018,1.3000000000000007,-1.799999999999999,0.3999999999999986,5.399999999999999,2.3999999999999986,-0.30000000000000004,-0.6000000000000001,-0.19999999999999998,0.008999999999999994,-0.6000000000000001,-0.10000000000000009,-0.7999999999999999,-1.4,-1.6999999999999993,-0.0050000000000000044,-0.8999999999999999,-1.1,10.0,6.0,-4.0,0.5909090909090909,0,0.0
Josh Smith,26,66,35.3,7.6,16.7,0.458,0.4,1.7,0.257,7.2,15.0,0.48,3.1,0.63,2.1,7.5,9.6,3.9,1.7,2.5,18.8,77.0,7,2011-12,21.1,20.6,28.4,1.9,6.8,0.139,3.8,3.3,-11.0,-11.0,0.8999999999999986,1.0999999999999996,3.1999999999999993,-0.29999999999999993,-0.30000000000000004,1.4000000000000004,3.5,0.10000000000000009,0.8000000000000007,0.7000000000000002,1.0999999999999996,0.6000000000000001,0.09999999999999987,-0.10000000000000009,2.3000000000000007,1.6000000000000014,1.9000000000000021,3.5,3.6999999999999993,0.0,0.10000000000000009,0.2999999999999998,-0.04899999999999999,0.7000000000000002,0.7,0.40000000000000013,0.40000000000000036,0.39999999999999947,0.023000000000000007,1.0,0.09999999999999964,8.0,13.0,5.0,0.6060606060606061,0,0.0
Marcus Thornton,24,51,34.9,6.9,15.7,0.438,2.1,6.1,0.345,4.8,9.7,0.497,2.8,0.865,1.6,2.0,3.7,1.9,0.2,1.6,18.7,73.0,2,2011-12,17.4,9.4,23.4,3.7,3.8,0.103,1.1,1.4,-22.0,28.0,10.599999999999998,2.1000000000000005,4.6,0.9000000000000001,2.8,1.1999999999999997,1.8999999999999995,0.7999999999999998,0.7000000000000002,-0.7000000000000002,0.20000000000000018,0.09999999999999987,0.1,0.30000000000000004,5.899999999999999,4.199999999999999,0.8999999999999986,-3.799999999999999,-1.5,1.8000000000000003,0.10000000000000009,0.09999999999999998,0.08900000000000002,0.9000000000000004,1.0,-0.9999999999999999,-1.5,0.2999999999999998,0.007999999999999993,0.10000000000000009,0.09999999999999987,26.0,26.0,0.0,0.3333333333333333,0,0.0
Ömer Aşık,26,82,30.0,4.0,7.5,0.541,0.0,0.0,0.0,4.0,7.5,0.542,2.0,0.562,3.4,8.3,11.7,0.9,1.1,2.1,10.1,66.0,2,2012-13,14.9,4.6,16.3,2.0,5.5,0.108,-1.6,0.3,16.0,80.0,15.3,2.8,5.1,0.0,0.0,2.8,5.1,1.3,2.0,4.9,6.3999999999999995,0.4,0.10000000000000009,1.1,7.0,7.0,1.5,-0.20000000000000018,3.700000000000001,1.9,-0.7999999999999999,-2.3,0.002,-2.0999999999999996,1.9000000000000001,-2.8,1.0,2.9,-0.021000000000000005,-0.9000000000000001,0.0,12.0,17.0,5.0,0.5487804878048781,6,0.143
Corey Brewer,26,82,24.4,4.6,10.8,0.425,1.1,3.7,0.296,3.5,7.0,0.493,1.8,0.69,0.7,2.2,2.9,1.5,0.3,1.2,12.1,59.0,4,2012-13,14.7,9.5,23.4,1.7,3.9,0.093,0.4,1.2,23.0,-15.0,2.599999999999998,1.1999999999999997,3.000000000000001,0.5000000000000001,1.5,0.7000000000000002,1.2999999999999998,0.30000000000000004,0.3999999999999999,0.40000000000000013,0.3999999999999999,0.0,0.0,0.29999999999999993,3.1999999999999993,-0.9000000000000004,1.0,-1.0999999999999996,3.3999999999999986,0.5999999999999999,0.10000000000000009,-0.09999999999999998,0.07399999999999995,-0.8999999999999999,0.6000000000000001,-0.09999999999999998,1.1,1.6,0.007999999999999993,0.5,0.6,4.0,11.0,7.0,0.6951219512195121,0,0.0
Darren Collison,25,81,29.3,4.2,8.9,0.471,0.6,1.7,0.353,3.6,7.3,0.498,3.0,0.88,0.4,2.3,2.7,5.1,0.1,2.1,12.0,60.0,3,2012-13,16.3,26.8,19.6,4.0,5.6,0.114,0.1,1.3,21.0,-9.0,-2.0,0.40000000000000036,0.20000000000000107,0.0,0.09999999999999987,0.30000000000000027,0.09999999999999964,0.8999999999999999,0.7999999999999998,-0.30000000000000027,-0.3999999999999999,0.2999999999999998,-0.1,0.20000000000000018,1.5999999999999996,-1.1999999999999993,2.700000000000001,1.9000000000000021,2.6000000000000014,1.7000000000000002,0.8000000000000003,-0.3,0.008000000000000007,-0.30000000000000004,0.10000000000000003,0.2,0.19999999999999996,1.7999999999999998,0.016,0.30000000000000004,0.4,17.0,13.0,-4.0,0.5,0,0.0
Mike Conley,25,80,34.5,5.2,11.8,0.44,1.3,3.7,0.362,3.9,8.1,0.476,2.9,0.83,0.5,2.3,2.8,6.1,0.3,2.4,14.6,62.0,5,2012-13,18.3,29.5,21.0,5.1,9.9,0.172,4.6,4.6,18.0,19.0,-0.6000000000000014,0.40000000000000036,0.8000000000000007,0.30000000000000004,1.1,0.10000000000000009,-0.40000000000000036,0.6999999999999997,1.0,0.09999999999999964,0.2999999999999998,-0.40000000000000036,0.09999999999999998,0.3999999999999999,1.9000000000000004,0.9000000000000004,1.5,-0.3000000000000007,2.6999999999999993,1.4999999999999996,0.10000000000000009,0.29999999999999993,0.07999999999999999,0.6000000000000001,1.2999999999999998,0.8999999999999999,1.9000000000000004,3.5,0.031,2.1999999999999997,2.1999999999999997,6.0,7.0,1.0,0.6829268292682927,15T,0.008
DeMar DeRozan,23,82,36.7,6.7,15.0,0.445,0.4,1.5,0.283,6.3,13.5,0.463,4.3,0.831,0.6,3.3,3.9,2.5,0.3,1.8,18.1,63.0,3,2012-13,14.7,12.0,24.2,3.1,4.7,0.075,-1.4,0.4,19.0,19.0,1.7000000000000028,0.7000000000000002,0.6999999999999993,0.0,0.0,0.5999999999999996,0.5999999999999996,0.0,-0.09999999999999964,0.5999999999999996,0.6000000000000001,0.5,0.0,-0.19999999999999996,1.4000000000000021,0.9000000000000021,1.8999999999999986,1.1999999999999993,-0.8000000000000007,2.0,0.10000000000000009,0.0,-0.0049999999999999906,-0.20000000000000018,1.2,0.10000000000000009,0.20000000000000018,2.2,0.020999999999999998,1.3000000000000003,0.8,20.0,24.0,4.0,0.4146341463414634,0,0.0
Goran Dragić,26,77,33.5,5.2,11.8,0.443,1.1,3.6,0.319,4.1,8.2,0.497,3.2,0.748,0.8,2.3,3.1,7.4,0.3,2.8,14.7,66.0,4,2012-13,17.5,35.7,21.7,4.1,5.7,0.106,1.4,2.2,11.0,49.0,7.0,1.0,2.700000000000001,0.10000000000000009,0.5,0.8999999999999995,2.1999999999999993,0.9000000000000004,1.3000000000000003,0.5999999999999999,0.6000000000000001,2.1000000000000005,0.09999999999999998,0.3999999999999999,3.0,3.0,-0.5,3.200000000000003,-0.10000000000000142,0.49999999999999956,0.0,0.4,-0.03200000000000003,-0.8999999999999999,-0.19999999999999996,-0.3,0.10000000000000009,0.6000000000000005,-0.033000000000000015,-0.5,0.5000000000000002,27.0,18.0,-9.0,0.3048780487804878,0,0.0
Kenneth Faried,23,80,28.1,4.8,8.6,0.552,0.0,0.0,0.0,4.8,8.6,0.552,2.0,0.613,3.3,5.9,9.2,1.0,1.0,1.4,11.5,46.0,1,2012-13,18.5,5.1,17.7,4.5,7.8,0.167,1.1,1.7,34.0,41.0,5.600000000000001,0.8999999999999999,1.8999999999999995,0.0,0.0,0.8999999999999999,1.8999999999999995,-0.3999999999999999,-0.30000000000000027,1.3000000000000007,1.4999999999999991,0.19999999999999996,0.0,0.19999999999999996,1.3000000000000007,1.3000000000000007,-3.3999999999999986,-0.40000000000000036,-1.0,1.2999999999999998,0.10000000000000009,-0.7000000000000002,0.0,-3.3000000000000007,-1.5,0.4,2.0999999999999996,3.2,-0.044999999999999984,-1.1,0.5999999999999999,4.0,11.0,7.0,0.6951219512195121,21T,0.005
Raymond Felton,28,68,34.0,5.5,13.0,0.427,1.4,3.8,0.36,4.2,9.2,0.455,1.5,0.789,0.8,2.1,2.9,5.5,0.2,2.3,13.9,60.0,7,2012-13,15.2,27.0,22.1,2.5,4.2,0.087,0.1,1.2,8.0,12.0,2.1999999999999993,1.0999999999999996,2.3000000000000007,0.3999999999999999,0.3999999999999999,0.9000000000000004,1.8999999999999995,-0.19999999999999996,-0.20000000000000018,0.10000000000000009,0.3999999999999999,-1.0,0.0,-0.5,2.5,-1.5999999999999996,1.799999999999999,-6.299999999999997,1.3000000000000007,1.8,0.0,0.09999999999999998,-0.02300000000000002,0.8999999999999999,1.2,0.3999999999999999,0.7,2.5,0.04499999999999999,1.6,1.0,7.0,14.0,7.0,0.6585365853658537,0,0.0
Paul George,22,79,37.6,6.2,14.9,0.419,2.2,5.9,0.362,4.1,8.9,0.457,2.8,0.807,1.1,6.5,7.6,4.1,0.6,2.9,17.4,66.0,2,2012-13,16.8,19.6,23.5,2.7,9.0,0.145,3.8,4.4,13.0,13.0,7.900000000000002,1.9000000000000004,5.200000000000001,0.8000000000000003,2.4000000000000004,1.1999999999999997,2.8000000000000007,0.5999999999999996,0.7000000000000002,1.7000000000000002,2.0,1.6999999999999997,0.0,1.0999999999999999,5.299999999999999,5.299999999999999,0.3000000000000007,6.000000000000002,4.199999999999999,-0.09999999999999964,-0.2999999999999998,-0.19999999999999996,0.03300000000000003,0.19999999999999973,0.10000000000000009,0.19999999999999973,3.0999999999999996,3.0,-0.0030000000000000027,0.3999999999999999,1.7000000000000002,9.0,5.0,-4.0,0.6049382716049383,1,0.518
James Harden,23,78,38.3,7.5,17.1,0.438,2.3,6.2,0.368,5.2,10.9,0.477,8.6,0.851,0.8,4.1,4.9,5.8,0.5,3.8,25.9,62.0,3,2012-13,22.9,25.7,29.0,9.8,12.8,0.206,5.6,5.8,16.0,76.0,6.899999999999999,2.5,7.000000000000002,0.4999999999999998,1.5,2.1,5.5,3.5999999999999996,4.199999999999999,0.49999999999999956,0.8000000000000007,2.0999999999999996,0.3,1.5999999999999996,9.099999999999998,9.099999999999998,1.7999999999999972,6.399999999999999,7.399999999999999,2.3000000000000007,0.7999999999999998,0.4,-0.10000000000000003,0.5,1.1000000000000005,0.3,1.2,3.5,-0.02400000000000002,1.2999999999999998,2.6999999999999997,12.0,17.0,5.0,0.5487804878048781,7,0.088
Gordon Hayward,22,72,29.2,4.7,10.7,0.435,1.4,3.4,0.415,3.3,7.3,0.444,3.4,0.827,0.7,2.4,3.1,3.0,0.5,1.7,14.1,66.0,2,2012-13,16.8,16.7,22.1,4.2,5.4,0.123,2.0,2.1,6.0,-31.0,-1.3000000000000007,0.7000000000000002,1.799999999999999,0.5999999999999999,1.0,0.09999999999999964,0.7999999999999998,0.5,0.5999999999999996,-0.20000000000000018,-0.3999999999999999,-0.10000000000000009,-0.09999999999999998,0.0,2.299999999999999,2.299999999999999,1.3000000000000007,0.7999999999999989,4.300000000000001,0.40000000000000036,0.10000000000000009,-0.20000000000000018,0.046999999999999986,-0.5,0.8,-0.4,0.19999999999999996,0.5,0.006999999999999992,0.5,0.30000000000000004,15.0,15.0,0.0,0.524390243902439,0,0.0
J.J. Hickson,24,80,29.0,5.2,9.3,0.562,0.0,0.0,0.0,5.2,9.3,0.563,2.3,0.679,3.3,7.0,10.4,1.1,0.6,1.8,12.7,54.0,4,2012-13,19.7,6.6,19.9,4.6,6.9,0.142,0.2,1.3,26.0,61.0,6.0,1.8000000000000003,2.000000000000001,0.0,0.0,1.8000000000000003,2.1000000000000005,0.6999999999999997,0.8999999999999999,3.3,4.2,0.30000000000000004,0.0,0.5,4.299999999999999,-1.1000000000000014,4.799999999999999,0.6999999999999993,1.1999999999999993,3.6999999999999997,-0.09999999999999987,-0.40000000000000013,-0.002,1.5,2.1,0.3999999999999999,1.4999999999999998,5.2,0.07599999999999998,2.5,1.4000000000000001,21.0,20.0,-1.0,0.4024390243902439,0,0.0
George Hill,26,76,34.5,5.1,11.5,0.443,1.7,4.6,0.368,3.4,6.8,0.494,2.3,0.817,0.6,3.1,3.7,4.7,0.3,1.5,14.2,50.0,4,2012-13,16.6,23.4,18.8,5.9,9.7,0.177,3.3,3.5,26.0,67.0,9.0,1.6999999999999997,3.9000000000000004,0.5999999999999999,1.6999999999999997,1.1,2.0999999999999996,0.4999999999999998,0.5,0.7000000000000002,0.7000000000000002,1.8000000000000003,0.0,0.5,4.6,1.799999999999999,0.9000000000000021,4.599999999999998,1.6000000000000014,3.1000000000000005,-0.09999999999999987,-0.40000000000000013,0.018000000000000016,-0.7999999999999998,0.40000000000000013,0.6000000000000001,2.5,5.699999999999999,0.024999999999999994,1.0,2.1,9.0,5.0,-4.0,0.6049382716049383,0,0.0
Jrue Holiday,22,78,37.5,7.1,16.5,0.431,1.2,3.2,0.368,5.9,13.3,0.446,2.3,0.752,1.1,3.1,4.2,8.0,0.4,3.7,17.7,65.0,3,2012-13,16.7,36.5,26.6,0.6,3.3,0.055,0.5,1.9,13.0,13.0,3.700000000000003,1.5999999999999996,3.6999999999999993,0.19999999999999996,0.6000000000000001,1.4000000000000004,3.1000000000000014,0.8999999999999999,1.3,0.7000000000000002,0.9000000000000004,3.5,0.10000000000000003,1.6,4.199999999999999,3.6999999999999993,2.0,14.899999999999999,4.800000000000001,-0.30000000000000004,-0.2999999999999998,0.30000000000000004,-0.012999999999999984,0.3999999999999999,1.7,-1.6,-0.5999999999999996,-0.9000000000000004,-0.037,0.09999999999999998,0.5999999999999999,19.0,16.0,-3.0,0.4146341463414634,5,0.17
